,feature_id,mean,sd,feature,feature_description,feature_full,Feature,nonresponder_present,nonresponder_n,nonresponder_prev,nonresponder_mean,nonresponder_sd,responder_present,responder_n,responder_prev,responder_mean,responder_sd,fisher_p,lr_unadjusted_p,lr_adjusted_p,wilcox_p,fisher_padj,lr_unadjusted_padj,lr_adjusted_padj,wilcox_padj,mean_diff,prev_diff,enriched_responder_mean,enriched_responder_prev,rf_rank,rf_top20,rf_n,crossval_median,crossval_quartile_1,crossval_quartile_3,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
99,p197,0.008385457,0.018143855,PWY-5705,allantoin degradation to glyoxylate III,allantoin degradation to glyoxylate III (PWY-5705),PWY-5705,80,99,80.8,0.001801303,0.001869028,22,33,66.7,0.001705391,0.002108542,0.100076614,0.097230293,0.026574976,0.454453306,0.6185977,0.583948363,0.298475116,0.963173036,-9.59E-05,-14.1,FALSE,FALSE,325,0,33,0.5,0.384615385,0.571428571,-0.000365955,0.000512024,0.476062842,seroconv1,0.94538448,132,102,-0.000466837,0.000524307,0.374968262,0.697078986,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
100,p198,0.007110624,0.014010288,PWY-5723,Rubisco shunt,Rubisco shunt (PWY-5723),PWY-5723,92,99,92.9,0.016561479,0.013844153,29,33,87.9,0.016346159,0.015297883,0.466036295,0.368843593,0.25334868,0.732586572,0.765689363,0.69706314,0.436244988,0.967287755,-0.00021532,-5,FALSE,FALSE,350,0,33,0.5,0.384615385,0.571428571,-0.000454979,0.00128787,0.724450585,seroconv1,0.959600119,132,121,-0.000657293,0.001302799,0.614781525,0.843588752,0.959600119,0.86866922,India (unexposed),IND (neo-),Pathway
101,p199,0.012107163,0.023823387,PWY-5747,2-methylcitrate cycle II,2-methylcitrate cycle II (PWY-5747),PWY-5747,85,99,85.9,0.004380106,0.004908806,24,33,72.7,0.00425395,0.005658267,0.11121787,0.09031487,0.072052551,0.506746715,0.6185977,0.583948363,0.298475116,0.963173036,-0.000126157,-13.2,FALSE,FALSE,249,0,33,0.5,0.384615385,0.571428571,-0.000420271,0.000816716,0.607715954,seroconv1,0.94538448,132,109,-0.00042119,0.000844926,0.61901228,0.845590893,0.94538448,0.86866922,India (unexposed),IND (neo-),Pathway
102,p2,0.023846232,0.047773875,ungrouped,ungrouped,ungrouped,ungrouped,99,99,100,79.07775333,3.525097856,33,33,100,79.72189979,2.851835039,NA,NA,NA,0.501159085,NA,NA,NA,0.963173036,0.64414646,0,TRUE,FALSE,72,0,33,0.5,0.384615385,0.571428571,0.007709533,0.008123369,0.344353047,seroconv1,0.94538448,132,132,0.008164645,0.008459162,0.33631642,0.674286464,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
103,p20,0.011468599,0.022687765,CALVIN-PWY,Calvin-Benson-Bassham cycle,Calvin-Benson-Bassham cycle (CALVIN-PWY),CALVIN-PWY,96,99,97,0.03606819,0.016244773,30,33,90.9,0.032745838,0.020373399,0.164782696,0.167585927,0.066131877,0.526549537,0.6185977,0.583948363,0.298475116,0.963173036,-0.003322352,-6.1,FALSE,FALSE,266,0,33,0.5,0.384615385,0.571428571,-0.00168697,0.001282491,0.190695637,seroconv1,0.94538448,132,126,-0.0017919,0.001293829,0.168531987,0.52363991,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
104,p202,0.00676255,0.013606722,PWY-5791,no MetaCyc description,no MetaCyc description (PWY-5791),PWY-5791,86,99,86.9,0.00573751,0.005079983,25,33,75.8,0.005761521,0.005928254,0.168592662,0.136385071,0.013640942,0.662066776,0.6185977,0.583948363,0.298475116,0.963173036,2.40E-05,-11.1,TRUE,FALSE,358,0,33,0.5,0.384615385,0.571428571,-0.000339522,0.000826816,0.682014192,seroconv1,0.94538448,132,111,-0.000475705,0.000830831,0.567967641,0.822155817,0.94538448,0.857362065,India (unexposed),IND (neo-),Pathway
105,p203,0.020834307,0.040651393,PWY-5837,"2-carboxy-1,4-naphthoquinol biosynthesis","2-carboxy-1,4-naphthoquinol biosynthesis (PWY-5837)",PWY-5837,96,99,97,0.009051231,0.006457231,30,33,90.9,0.009392181,0.008667782,0.164782696,0.167585927,0.08470192,0.71884829,0.6185977,0.583948363,0.298475116,0.963173036,0.00034095,-6.1,TRUE,FALSE,98,0,33,0.5,0.384615385,0.571428571,-0.000408741,0.000823758,0.62059749,seroconv1,0.94538448,132,126,-0.00059411,0.000829314,0.475089035,0.754663055,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
106,p204,0.01206449,0.022956356,PWY-5838,superpathway of menaquinol-8 biosynthesis I,superpathway of menaquinol-8 biosynthesis I (PWY-5838),PWY-5838,94,99,94.9,0.012882614,0.008335866,28,33,84.8,0.012328073,0.010360312,0.120057305,0.069864403,0.020899289,0.56846525,0.6185977,0.583948363,0.298475116,0.963173036,-0.000554542,-10.1,FALSE,FALSE,251,0,33,0.5,0.384615385,0.571428571,-0.000946188,0.000963084,0.327699824,seroconv1,0.94538448,132,122,-0.001172184,0.000968556,0.228470621,0.58835403,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
107,p205,0.009511396,0.01971773,PWY-5840,superpathway of menaquinol-7 biosynthesis,superpathway of menaquinol-7 biosynthesis (PWY-5840),PWY-5840,90,99,90.9,0.010835846,0.007587624,27,33,81.8,0.010536365,0.008928314,0.203119664,0.161907714,0.033890136,0.689386198,0.642424984,0.583948363,0.298475116,0.963173036,-0.000299481,-9.1,FALSE,FALSE,302,0,33,0.5,0.384615385,0.571428571,-0.000673664,0.000954329,0.481511057,seroconv1,0.94538448,132,117,-0.000860035,0.000957496,0.37079896,0.692462772,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
108,p206,0.006474566,0.013656162,PWY-5845,superpathway of menaquinol-9 biosynthesis,superpathway of menaquinol-9 biosynthesis (PWY-5845),PWY-5845,86,99,86.9,0.010531485,0.007783334,27,33,81.8,0.010247921,0.008995733,0.567228607,0.475996006,0.08513463,0.654616047,0.833979357,0.74408571,0.298475116,0.963173036,-0.000283564,-5.1,FALSE,FALSE,363,0,33,0.5,0.384615385,0.571428571,-0.000508004,0.00100553,0.6142666,seroconv1,0.94538448,132,113,-0.000669226,0.001011786,0.509553553,0.775365858,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
109,p207,0.006895904,0.014524607,PWY-5850,superpathway of menaquinol-6 biosynthesis,superpathway of menaquinol-6 biosynthesis (PWY-5850),PWY-5850,86,99,86.9,0.010229423,0.007851808,25,33,75.8,0.010162675,0.009088081,0.168592662,0.136385071,0.013640942,0.700679442,0.6185977,0.583948363,0.298475116,0.963173036,-6.67E-05,-11.1,FALSE,FALSE,355,0,33,0.5,0.384615385,0.571428571,-0.00052808,0.001031004,0.609379858,seroconv1,0.94538448,132,111,-0.00072312,0.001032263,0.484905297,0.759976238,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
110,p208,0.014203281,0.032519904,PWY-5855,ubiquinol-7 biosynthesis (early decarboxylation),ubiquinol-7 biosynthesis (early decarboxylation) (PWY-5855),PWY-5855,86,99,86.9,0.001815532,0.002176865,25,33,75.8,0.001916214,0.001948555,0.168592662,0.136385071,0.042347681,0.780177723,0.6185977,0.583948363,0.298475116,0.975104021,0.000100681,-11.1,TRUE,FALSE,208,0,33,0.5,0.384615385,0.571428571,2.81E-05,0.000498219,0.955121256,seroconv1,0.998182305,132,111,1.05E-05,0.000498427,0.983255925,0.994401026,0.998182305,0.98821694,India (unexposed),IND (neo-),Pathway
111,p209,0.01415687,0.028062311,PWY-5856,ubiquinol-9 biosynthesis (early decarboxylation),ubiquinol-9 biosynthesis (early decarboxylation) (PWY-5856),PWY-5856,86,99,86.9,0.001815532,0.002176865,25,33,75.8,0.001916214,0.001948555,0.168592662,0.136385071,0.042347681,0.780177723,0.6185977,0.583948363,0.298475116,0.975104021,0.000100681,-11.1,TRUE,FALSE,209,0,33,0.5,0.384615385,0.571428571,2.81E-05,0.000498219,0.955121256,seroconv1,0.998182305,132,111,1.05E-05,0.000498427,0.983255925,0.994401026,0.998182305,0.98821694,India (unexposed),IND (neo-),Pathway
112,p21,0.011020046,0.023635626,CATECHOL-ORTHO-CLEAVAGE-PWY,catechol degradation to &beta;-ketoadipate,catechol degradation to beta-ketoadipate (CATECHOL-ORTHO-CLEAVAGE-PWY),CATECHOL-ORTHO-CLEAVAGE-PWY,53,99,53.5,0.00089632,0.002421857,20,33,60.6,0.000936282,0.002523605,0.547059873,0.479939819,0.56367301,0.522962704,0.831422634,0.745963604,0.733584013,0.963173036,4.00E-05,7.1,TRUE,TRUE,273,0,33,0.5,0.384615385,0.571428571,0.000133901,0.000505525,0.791525394,seroconv1,0.959929435,132,73,0.000163745,0.000509997,0.748693515,0.914022037,0.959929435,0.934283779,India (unexposed),IND (neo-),Pathway
113,p210,0.015831759,0.03120582,PWY-5857,ubiquinol-10 biosynthesis (early decarboxylation),ubiquinol-10 biosynthesis (early decarboxylation) (PWY-5857),PWY-5857,86,99,86.9,0.001815532,0.002176865,25,33,75.8,0.001916214,0.001948555,0.168592662,0.136385071,0.042347681,0.780177723,0.6185977,0.583948363,0.298475116,0.975104021,0.000100681,-11.1,TRUE,FALSE,178,0,33,0.5,0.384615385,0.571428571,2.81E-05,0.000498219,0.955121256,seroconv1,0.998182305,132,111,1.05E-05,0.000498427,0.983255925,0.994401026,0.998182305,0.98821694,India (unexposed),IND (neo-),Pathway
114,p211,0.006227545,0.012295721,PWY-5860,superpathway of demethylmenaquinol-6 biosynthesis I,superpathway of demethylmenaquinol-6 biosynthesis I (PWY-5860),PWY-5860,86,99,86.9,0.009105587,0.007203085,25,33,75.8,0.008876555,0.008071,0.168592662,0.136385071,0.013640942,0.654446911,0.6185977,0.583948363,0.298475116,0.963173036,-0.000229032,-11.1,FALSE,FALSE,366,0,33,0.5,0.384615385,0.571428571,-0.000543203,0.000985716,0.582528328,seroconv1,0.94538448,132,111,-0.000673875,0.000990436,0.497520464,0.768635822,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
115,p212,0.009487462,0.020204541,PWY-5861,superpathway of demethylmenaquinol-8 biosynthesis I,superpathway of demethylmenaquinol-8 biosynthesis I (PWY-5861),PWY-5861,94,99,94.9,0.012085682,0.007962582,28,33,84.8,0.011351723,0.00965823,0.120057305,0.069864403,0.020899289,0.476319558,0.6185977,0.583948363,0.298475116,0.963173036,-0.000733959,-10.1,FALSE,FALSE,304,0,33,0.5,0.384615385,0.571428571,-0.001007656,0.000945613,0.288574505,seroconv1,0.94538448,132,122,-0.001183131,0.000952303,0.216418782,0.5807492,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
116,p213,0.005668731,0.012954715,PWY-5862,superpathway of demethylmenaquinol-9 biosynthesis,superpathway of demethylmenaquinol-9 biosynthesis (PWY-5862),PWY-5862,86,99,86.9,0.009388559,0.007151411,27,33,81.8,0.008938976,0.008003818,0.567228607,0.475996006,0.08513463,0.59867671,0.833979357,0.74408571,0.298475116,0.963173036,-0.000449583,-5.1,FALSE,FALSE,370,0,33,0.5,0.384615385,0.571428571,-0.000555675,0.000962701,0.564799765,seroconv1,0.94538448,132,113,-0.000654238,0.000972091,0.502175899,0.771494216,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
117,p214,0.016995324,0.035676539,PWY-5863,superpathway of phylloquinol biosynthesis,superpathway of phylloquinol biosynthesis (PWY-5863),PWY-5863,78,99,78.8,0.00200643,0.002672143,22,33,66.7,0.002535355,0.003487313,0.167230271,0.162891881,0.030910504,0.947248278,0.6185977,0.583948363,0.298475116,0.991748248,0.000528926,-12.1,TRUE,FALSE,162,0,33,0.5,0.384615385,0.571428571,0.000155834,0.000591135,0.792491377,seroconv1,0.959929435,132,100,0.000156064,0.000581545,0.788863891,0.932978174,0.959929435,0.936560517,India (unexposed),IND (neo-),Pathway
118,p216,0.006263762,0.013793059,PWY-5896,superpathway of menaquinol-10 biosynthesis,superpathway of menaquinol-10 biosynthesis (PWY-5896),PWY-5896,86,99,86.9,0.010229423,0.007851808,25,33,75.8,0.010162675,0.009088081,0.168592662,0.136385071,0.013640942,0.700679442,0.6185977,0.583948363,0.298475116,0.963173036,-6.67E-05,-11.1,FALSE,FALSE,365,0,33,0.5,0.384615385,0.571428571,-0.00052808,0.001031004,0.609379858,seroconv1,0.94538448,132,111,-0.00072312,0.001032263,0.484905297,0.759976238,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
119,p217,0.018457063,0.035786201,PWY-5897,superpathway of menaquinol-11 biosynthesis,superpathway of menaquinol-11 biosynthesis (PWY-5897),PWY-5897,96,99,97,0.013839664,0.008012375,30,33,90.9,0.01335506,0.010285924,0.164782696,0.167585927,0.08470192,0.586483265,0.6185977,0.583948363,0.298475116,0.963173036,-0.000484603,-6.1,FALSE,FALSE,139,0,33,0.5,0.384615385,0.571428571,-0.000801972,0.000891726,0.370130062,seroconv1,0.94538448,132,126,-0.000983227,0.000903973,0.278832572,0.62764753,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
120,p218,0.018700776,0.036865302,PWY-5898,superpathway of menaquinol-12 biosynthesis,superpathway of menaquinol-12 biosynthesis (PWY-5898),PWY-5898,96,99,97,0.013839664,0.008012375,30,33,90.9,0.01335506,0.010285924,0.164782696,0.167585927,0.08470192,0.586483265,0.6185977,0.583948363,0.298475116,0.963173036,-0.000484603,-6.1,FALSE,FALSE,133,0,33,0.5,0.384615385,0.571428571,-0.000801972,0.000891726,0.370130062,seroconv1,0.94538448,132,126,-0.000983227,0.000903973,0.278832572,0.62764753,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
121,p219,0.018149812,0.035616642,PWY-5899,superpathway of menaquinol-13 biosynthesis,superpathway of menaquinol-13 biosynthesis (PWY-5899),PWY-5899,96,99,97,0.013839664,0.008012375,30,33,90.9,0.01335506,0.010285924,0.164782696,0.167585927,0.08470192,0.586483265,0.6185977,0.583948363,0.298475116,0.963173036,-0.000484603,-6.1,FALSE,FALSE,142,0,33,0.5,0.384615385,0.571428571,-0.000801972,0.000891726,0.370130062,seroconv1,0.94538448,132,126,-0.000983227,0.000903973,0.278832572,0.62764753,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
122,p22,0.008458166,0.021804904,CENTFERM-PWY,pyruvate fermentation to butanoate,pyruvate fermentation to butanoate (CENTFERM-PWY),CENTFERM-PWY,28,99,28.3,0.000349204,0.000805178,5,33,15.2,0.000119175,0.0003219,0.166280135,0.138137245,0.148894225,0.123252447,0.6185977,0.583948363,0.335762439,0.963173036,-0.000230029,-13.1,FALSE,FALSE,324,0,33,0.5,0.384615385,0.571428571,-0.000496092,0.000304089,0.105225165,seroconv1,0.94538448,132,33,-0.000494453,0.000312153,0.115718064,0.474064606,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
123,p220,0.028988838,0.058215957,PWY-5910,superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate),superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate) (PWY-5910),PWY-5910,85,99,85.9,0.001430677,0.00153338,24,33,72.7,0.001351764,0.001559959,0.11121787,0.09031487,0.082155353,0.555094186,0.6185977,0.583948363,0.298475116,0.963173036,-7.89E-05,-13.2,FALSE,FALSE,30,0,33,0.5,0.384615385,0.571428571,-0.000317906,0.000419693,0.450137685,seroconv1,0.94538448,132,109,-0.000307027,0.000425631,0.472044904,0.752207116,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
124,p221,0.018847781,0.037064623,PWY-5913,partial TCA cycle (obligate autotrophs),partial TCA cycle (obligate autotrophs) (PWY-5913),PWY-5913,96,99,97,0.060101557,0.023952888,30,33,90.9,0.059996748,0.02801969,0.164782696,0.167585927,0.134958801,0.914204506,0.6185977,0.583948363,0.322006963,0.984527688,-0.000104809,-6.1,FALSE,FALSE,129,0,33,0.5,0.384615385,0.571428571,-0.000665119,0.001376299,0.629719773,seroconv1,0.94538448,132,126,-0.000363143,0.001435881,0.800756212,0.93612836,0.94538448,0.936560517,India (unexposed),IND (neo-),Pathway
125,p222,0.015042574,0.02962245,PWY-5918,superpathway of heme b biosynthesis from glutamate,superpathway of heme b biosynthesis from glutamate (PWY-5918),PWY-5918,93,99,93.9,0.010445717,0.007992468,29,33,87.9,0.011185573,0.010630005,0.26699138,0.263560346,0.11568337,0.8130172,0.678707058,0.64089585,0.306631026,0.975104021,0.000739855,-6,TRUE,FALSE,191,0,33,0.5,0.384615385,0.571428571,-0.000276989,0.000970879,0.775871012,seroconv1,0.959929435,132,122,-0.000601326,0.000978987,0.540177755,0.798153306,0.959929435,0.840619155,India (unexposed),IND (neo-),Pathway
126,p223,0.012194998,0.024654507,PWY-5920,superpathway of heme b biosynthesis from glycine,superpathway of heme b biosynthesis from glycine (PWY-5920),PWY-5920,89,99,89.9,0.006146955,0.005477473,27,33,81.8,0.006766012,0.006548208,0.228276784,0.224270959,0.093907605,0.887066775,0.678707058,0.64089585,0.298475116,0.984527688,0.000619057,-8.1,TRUE,FALSE,244,0,33,0.5,0.384615385,0.571428571,1.52E-05,0.000827296,0.985356877,seroconv1,0.998299756,132,116,-0.000194915,0.000834181,0.81563111,0.939235064,0.998299756,0.936560517,India (unexposed),IND (neo-),Pathway
127,p224,0.010967083,0.020806218,PWY-5971,palmitate biosynthesis (type II fatty acid synthase),palmitate biosynthesis (type II fatty acid synthase) (PWY-5971),PWY-5971,82,99,82.8,0.02014624,0.011857914,27,33,81.8,0.020567165,0.014204056,1,0.894618992,0.740172386,0.891032622,1,0.965620499,0.844087595,0.984527688,0.000420924,-1,TRUE,FALSE,275,0,33,0.5,0.384615385,0.571428571,-0.000165087,0.001303852,0.899440977,seroconv1,0.995222829,132,109,-0.000283423,0.001298722,0.827604219,0.942722099,0.995222829,0.936560517,India (unexposed),IND (neo-),Pathway
128,p225,0.017278793,0.034457768,PWY-5973,cis-vaccenate biosynthesis,cis-vaccenate biosynthesis (PWY-5973),PWY-5973,99,99,100,0.021334982,0.007837627,33,33,100,0.022188326,0.010924021,NA,NA,NA,0.878870553,NA,NA,NA,0.984527688,0.000853344,0,TRUE,FALSE,157,0,33,0.5,0.384615385,0.571428571,0.000136835,0.000595088,0.818499438,seroconv1,0.966882377,132,132,0.000125315,0.000602637,0.835611103,0.946950978,0.966882377,0.942857589,India (unexposed),IND (neo-),Pathway
129,p226,0.0145879,0.027972301,PWY-5989,stearate biosynthesis II (bacteria and plants),stearate biosynthesis II (bacteria and plants) (PWY-5989),PWY-5989,97,99,98,0.017291564,0.008879764,32,33,97,0.0161249,0.011210615,NA,NA,NA,0.33094147,NA,NA,NA,0.963173036,-0.001166664,-1,FALSE,FALSE,199,0,33,0.5,0.384615385,0.571428571,-0.000847902,0.000873285,0.333384035,seroconv1,0.94538448,132,129,-0.000884647,0.000891108,0.322749911,0.663867853,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
130,p227,0.012573058,0.023746078,PWY-5994,palmitate biosynthesis (type I fatty acid synthase),palmitate biosynthesis (type I fatty acid synthase) (PWY-5994),PWY-5994,57,99,57.6,0.002626617,0.004758376,19,33,57.6,0.00213874,0.003749028,1,1,0.850883476,0.986911947,1,1,0.914783816,0.994808556,-0.000487877,0,FALSE,FALSE,240,0,33,0.5,0.384615385,0.571428571,-0.000198482,0.000786819,0.801239183,seroconv1,0.959929435,132,76,4.06E-05,0.000791713,0.959170504,0.98682056,0.959929435,0.98323266,India (unexposed),IND (neo-),Pathway
131,p229,0.027897927,0.063159661,PWY-6121,5-aminoimidazole ribonucleotide biosynthesis I,5-aminoimidazole ribonucleotide biosynthesis I (PWY-6121),PWY-6121,99,99,100,0.053282462,0.013514674,33,33,100,0.055959416,0.013742698,NA,NA,NA,0.214890329,NA,NA,NA,0.963173036,0.002676954,0,TRUE,FALSE,42,0,33,0.5,0.384615385,0.571428571,0.00057989,0.000565667,0.307199337,seroconv1,0.94538448,132,132,0.000789725,0.000578231,0.17446661,0.52817552,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
132,p23,0.027264446,0.064509526,CITRULBIO-PWY,L-citrulline biosynthesis,L-citrulline biosynthesis (CITRULBIO-PWY),CITRULBIO-PWY,56,99,56.6,0.003214595,0.00758086,18,33,54.5,0.000730749,0.001167136,0.842569101,0.83954389,0.744783172,0.290299597,0.966999137,0.938765659,0.844087595,0.963173036,-0.002483846,-2.1,FALSE,FALSE,47,0,33,0.5,0.384615385,0.571428571,-0.001515746,0.000834892,0.071752081,seroconv1,0.94538448,132,74,-0.00166737,0.000823752,0.045089654,0.404698297,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
133,p230,0.025694175,0.053775667,PWY-6122,5-aminoimidazole ribonucleotide biosynthesis II,5-aminoimidazole ribonucleotide biosynthesis II (PWY-6122),PWY-6122,99,99,100,0.060365438,0.016369453,33,33,100,0.064177811,0.015514187,NA,NA,NA,0.154399456,NA,NA,NA,0.963173036,0.003812372,0,TRUE,FALSE,55,0,33,0.5,0.384615385,0.571428571,0.000800573,0.000647887,0.218810739,seroconv1,0.94538448,132,132,0.000900568,0.000663965,0.177433418,0.532463879,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
134,p231,0.030639115,0.060412313,PWY-6123,inosine-5'-phosphate biosynthesis I,inosine-5'-phosphate biosynthesis I (PWY-6123),PWY-6123,99,99,100,0.033813675,0.014354738,33,33,100,0.035703487,0.018877321,NA,NA,NA,0.796788659,NA,NA,NA,0.975104021,0.001889812,0,TRUE,FALSE,25,0,33,0.5,0.384615385,0.571428571,0.000214987,0.000843502,0.799223251,seroconv1,0.959929435,132,132,0.000213713,0.000874284,0.807288509,0.936735177,0.959929435,0.936560517,India (unexposed),IND (neo-),Pathway
135,p232,0.02800384,0.054007944,PWY-6124,inosine-5'-phosphate biosynthesis II,inosine-5'-phosphate biosynthesis II (PWY-6124),PWY-6124,99,99,100,0.034511407,0.01430399,33,33,100,0.0359135,0.019474314,NA,NA,NA,0.874727592,NA,NA,NA,0.984527688,0.001402093,0,TRUE,FALSE,41,0,33,0.5,0.384615385,0.571428571,7.25E-05,0.00083069,0.930597108,seroconv1,0.995222829,132,132,-9.42E-05,0.000864884,0.913420602,0.970399122,0.995222829,0.968561478,India (unexposed),IND (neo-),Pathway
136,p233,0.017782766,0.033854988,PWY-6125,superpathway of guanosine nucleotides de novo biosynthesis II,superpathway of guanosine nucleotides de novo biosynthesis II (PWY-6125),PWY-6125,99,99,100,0.025064673,0.012952061,33,33,100,0.024956921,0.017468461,NA,NA,NA,0.643752448,NA,NA,NA,0.963173036,-0.000107752,0,FALSE,FALSE,150,0,33,0.5,0.384615385,0.571428571,-0.000566633,0.000915212,0.536915805,seroconv1,0.94538448,132,132,-0.000868941,0.000935102,0.354551596,0.682544332,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
137,p234,0.019945174,0.037180784,PWY-6126,superpathway of adenosine nucleotides de novo biosynthesis II,superpathway of adenosine nucleotides de novo biosynthesis II (PWY-6126),PWY-6126,99,99,100,0.029374549,0.015032241,33,33,100,0.029747103,0.020316671,NA,NA,NA,0.636235243,NA,NA,NA,0.963173036,0.000372554,0,TRUE,FALSE,109,0,33,0.5,0.384615385,0.571428571,-0.000433621,0.000967978,0.654923374,seroconv1,0.94538448,132,132,-0.000769531,0.000991046,0.438930321,0.737866219,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
138,p237,0.00736883,0.02054538,PWY-6145,superpathway of CMP-sialic acids biosynthesis,superpathway of CMP-sialic acids biosynthesis (PWY-6145),PWY-6145,15,99,15.2,6.69E-05,0.00020967,1,33,3,8.78E-06,5.04E-05,0.071782427,0.098028197,0.078229457,0.063726786,0.6185977,0.583948363,0.298475116,0.963173036,-5.81E-05,-12.2,FALSE,FALSE,346,0,33,0.5,0.384615385,0.571428571,-0.000245356,0.000136894,0.07540842,seroconv1,0.94538448,132,16,-0.000297984,0.000139218,0.034263989,0.3849611,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
139,p238,0.032012721,0.062509376,PWY-6147,6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,6-hydroxymethyl-dihydropterin diphosphate biosynthesis I (PWY-6147),PWY-6147,98,99,99,0.015043236,0.008046629,33,33,100,0.0138511,0.009577241,NA,NA,NA,0.449199342,NA,NA,NA,0.963173036,-0.001192137,1,FALSE,TRUE,22,0,33,0.5,0.384615385,0.571428571,-0.000881956,0.000738429,0.234508516,seroconv1,0.94538448,132,131,-0.000920371,0.000744833,0.218896783,0.582715697,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
140,p239,0.013766561,0.02696616,PWY-6151,S-adenosyl-L-methionine salvage I,S-adenosyl-L-methionine salvage I (PWY-6151),PWY-6151,99,99,100,0.060268821,0.021414161,33,33,100,0.064611001,0.024743989,NA,NA,NA,0.478043029,NA,NA,NA,0.963173036,0.00434218,0,TRUE,FALSE,217,0,33,0.5,0.384615385,0.571428571,0.000806164,0.000902876,0.373568959,seroconv1,0.94538448,132,132,0.001146361,0.000914261,0.212230548,0.57415943,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
141,p24,0.013976153,0.028778341,COA-PWY-1,superpathway of coenzyme A biosynthesis III (mammals),superpathway of coenzyme A biosynthesis III (mammals) (COA-PWY-1),COA-PWY-1,99,99,100,0.061781947,0.021237052,33,33,100,0.066089244,0.02281202,NA,NA,NA,0.355008927,NA,NA,NA,0.963173036,0.004307297,0,TRUE,FALSE,211,0,33,0.5,0.384615385,0.571428571,0.000835081,0.000882006,0.345498533,seroconv1,0.94538448,132,132,0.00101394,0.000897336,0.260663179,0.610315152,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
142,p240,0.025101049,0.049824385,PWY-6163,chorismate biosynthesis from 3-dehydroquinate,chorismate biosynthesis from 3-dehydroquinate (PWY-6163),PWY-6163,99,99,100,0.050626011,0.016943391,33,33,100,0.05625254,0.018424971,NA,NA,NA,0.154399456,NA,NA,NA,0.963173036,0.005626529,0,TRUE,FALSE,58,0,33,0.5,0.384615385,0.571428571,0.001212331,0.000767923,0.116831907,seroconv1,0.94538448,132,132,0.001210747,0.00076492,0.115984817,0.474064606,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
143,p241,0.034533347,0.071038111,PWY-6168,flavin biosynthesis III (fungi),flavin biosynthesis III (fungi) (PWY-6168),PWY-6168,97,99,98,0.016043034,0.008600444,32,33,97,0.013800852,0.009671717,NA,NA,NA,0.272053858,NA,NA,NA,0.963173036,-0.002242182,-1,FALSE,FALSE,16,1,33,0.5,0.384615385,0.571428571,-0.001290925,0.000859769,0.135657093,seroconv1,0.94538448,132,129,-0.001426194,0.000881512,0.108205772,0.469214294,0.94538448,0.814446263,India (unexposed),IND (neo-),Pathway
144,p242,0.013237164,0.032394136,PWY-6182,superpathway of salicylate degradation,superpathway of salicylate degradation (PWY-6182),PWY-6182,46,99,46.5,0.000987135,0.002765894,18,33,54.5,0.001046692,0.00296225,0.430488677,0.422052661,0.595976903,0.531981404,0.755438195,0.713033066,0.761059707,0.963173036,5.96E-05,8,TRUE,TRUE,227,0,33,0.5,0.384615385,0.571428571,0.000144802,0.000545021,0.790905369,seroconv1,0.959929435,132,64,0.000158154,0.000552455,0.77514141,0.926500384,0.959929435,0.936560517,India (unexposed),IND (neo-),Pathway
