,feature_id,feature,feature_description,feature_full,Feature,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,IncMSE_means,IncMSE_sds,present,n,prev,mean,rho,spearman_p,wilcox_p,mean_IgA_present,CI_IgA_present,mean_IgA_absent,CI_IgA_absent,lr_unadjusted_p,lr_adjusted_p,GMR,spearman_padj,wilcox_padj,lr_unadjusted_padj,lr_adjusted_padj,rf_rank,rf_top20,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
185,p290,PWY-6708,ubiquinol-8 biosynthesis (early decarboxylation),ubiquinol-8 biosynthesis (early decarboxylation) (PWY-6708),PWY-6708,-0.000328553,0.009268839,-0.001162879,0.001479571,-0.002686544,0.001625953,0.005314406,-0.001833484,-0.008266823,-0.000352415,0.00147222,0.006253589,-0.00017829,1.60E-06,0.00519291,0.001330948,0.000176341,-0.003555182,0.002762649,0.001052322,-0.003078455,0.002236111,0.000307974,0.005449488,0.000289464,-0.000240328,0.003828674,-0.001742679,0.000556719,-0.005045588,-0.001392247,0.003440823,-0.000333719,0.004436901,-0.000519326,-0.000999619,-0.00251887,-0.002823843,-0.000746666,-0.001475353,-0.002986193,0.004980329,0.005098787,0.00559843,-0.000395057,0.003178593,-0.002426189,0.004378207,-0.00221991,0.00347292,0.004853602,-0.00100843,0.001612085,-0.000403658,-0.000312992,0.007179311,0.001910304,0.011316933,-0.003466993,0.002670424,-0.002784382,0.002144544,-0.00099645,0.002254898,0.003607847,-0.002395736,0.000574453,0.002266178,0.006032947,-0.003441046,0.004844851,0.005604421,-0.004171238,0.00136779,0.002887667,0.000117366,0.001000664,0.003768279,0.003383527,-0.0036364,0.008443951,0.005826266,0.004470731,-0.001146019,0.000708973,0.00448019,0.000608052,-0.001468978,-0.004069938,0.005878901,0.007000302,0.000957567,-0.002175478,-0.0044381,0.002034783,0.001151814,0.007348462,5.12E-05,0.001817427,0.000348965,0.000514023,0.002931778,245,282,86.9,0.002082034,0.023803734,0.690620174,0.931869862,19.022,14.738-24.552,17.894,9.411-34.022,0.259332054,0.187944157,1.06303789,0.997477376,0.995160834,0.643197269,0.523593991,280,0,2.36E-05,7.53E-05,0.754193808,IgA,0.997279659,282,245,6.95E-05,7.50E-05,0.354827709,0.672069521,0.997279659,0.997115284,India,IND,Pathway
186,p291,PWY-6731,starch degradation III,starch degradation III (PWY-6731),PWY-6731,0.009329583,-0.000324853,0.030090459,0.015441425,-0.003352867,0.002734269,-0.000370522,0.001318001,0.031930101,0.027456504,0.001723989,0.01137798,0.009476785,-0.006920509,0.03165099,0.007033573,0.019069747,-0.006394718,-0.002134149,0.00013523,0.040125245,0.00325683,0.009228578,-0.009352071,-0.008228434,-0.003075788,0.01807195,0.014665774,0.005472282,-0.003399645,0.020138855,-0.000388589,-0.005523013,0.013273025,0.010510164,0.005004756,0.019504781,0.007255844,-0.005736305,0.014591018,0.019530215,-0.006906091,0.000878847,0.01029742,0.002737039,-0.002645223,0.007111852,0.04094829,0.018383687,0.002708157,-0.004979012,-0.007822686,0.016968477,0.019243108,0.015072593,0.020110397,0.007388592,-0.003647617,0.016378164,0.004877621,0.020666241,-0.003311978,0.000284021,-0.005322544,0.001104879,-0.0137405,0.032304619,0.01550234,0.0088708,-0.00778408,0.027052815,0.016313526,0.010537835,-0.005964365,0.003007761,0.058083141,-0.003483288,-0.002027079,0.022961206,-0.002874436,0.003071642,-0.002064652,0.012468977,0.038513618,0.01287292,0.006428822,-0.015194619,0.011239574,0.01802397,6.02E-05,0.065031292,-0.004500191,-0.008297535,0.024997071,0.002582696,0.026376583,0.007457718,0.000796184,0.000679121,0.000544458,0.005213639,0.010621463,250,282,88.7,0.005748686,-0.076581335,0.199775688,0.300380493,18.133,14.112-23.3,25.765,12.497-53.119,0.707159153,0.521402845,0.703784203,0.997477376,0.995160834,0.829952197,0.623587323,55,0,-0.000138207,0.000125624,0.27220762,IgA,0.997279659,282,250,-8.53E-05,0.000127888,0.505235486,0.774520118,0.997279659,0.997115284,India,IND,Pathway
187,p292,PWY-6737,starch degradation V,starch degradation V (PWY-6737),PWY-6737,0.00551852,0.005836536,0.006587078,0.008613735,0.011698619,0.0045144,0.006325477,0.007693235,0.000483273,0.001486128,0.006645633,-0.000318466,0.009059637,0.009949673,0.013023285,0.018987959,0.004467923,0.003891552,0.01097315,0.004566515,0.003779774,0.004944746,0.001065983,0.00172947,0.00607649,0.001431541,0.009841086,0.007249084,0.000921656,0.007081408,0.018056306,-0.000481971,0.002074824,0.0112984,0.009520033,0.004325658,0.0034899,0.004947042,0.006664742,0.005618831,0.005693202,0.014440655,0.003756825,0.00542329,0.001435742,0.014110247,0.000848443,0.000783074,-0.007774596,0.009415933,0.010583997,0.009059078,0.005871531,0.00559571,-0.004320067,0.006172501,0.012869823,-0.001933786,0.006362729,0.004870957,0.000425462,0.006863464,0.003899976,0.009682015,-0.009810612,0.013519157,0.003305401,0.002258937,0.009166355,0.011193084,0.012627527,0.00464437,0.001925026,0.015604514,0.002356768,0.003074458,-0.001537416,0.006155597,0.000144074,0.003481613,-0.004895719,-0.001391764,-0.002986321,0.008144465,0.002102916,0.00534196,0.006640303,-0.000329721,0.000119286,0.007427592,0.014246502,0.001414946,0.002721067,-0.001304623,0.015290709,0.003733139,0.002848778,0.011410397,0.014374655,0.005357016,0.005393648,0.005855197,282,282,100,0.070767802,-0.028473964,0.633980416,NA,NA,NA,NA,NA,NA,NA,NA,0.997477376,NA,NA,NA,51,0,-4.19E-05,0.000151766,0.782870906,IgA,0.997279659,282,282,-0.000102944,0.000151494,0.49737882,0.769946312,0.997279659,0.997115284,India,IND,Pathway
188,p294,PWY-6749,CMP-legionaminate biosynthesis I,CMP-legionaminate biosynthesis I (PWY-6749),PWY-6749,-0.004291008,0.002669115,0.002995617,-0.005722502,-0.001382503,0.002662205,-0.006227642,0.002562736,-0.005936059,0.005183821,-0.005248806,-0.000904071,2.48E-05,-0.000577765,0.002473472,-0.001332723,-0.001041136,-0.010844634,0.000864574,0.001192997,8.73E-05,-0.002341471,-0.000616982,-0.000405505,-0.006591161,0.002597595,0.00019295,-0.003620832,0.001714302,0.000711268,0.001198361,0.005753659,-0.001148287,-0.000119179,-0.00564925,0.003294863,-6.70E-05,-0.004252201,-0.00143272,-0.004126993,0.004371914,0.002510943,-0.005538144,0.006169227,-0.006130426,0.000924696,0.000141682,0.001905429,-0.001632979,-0.006490553,-0.002211115,0.002173037,-0.000213885,0.000750153,0.003978885,-0.000140252,-0.000960474,0.004171483,-0.000946601,0.001803908,-0.003819749,-0.000707398,0.008769706,-0.006252434,0.000875447,-0.000840942,-0.001050026,0.003979063,-0.002011379,-0.000533361,-0.006005038,0.009216438,-0.000687572,-0.004425081,-0.007237877,0.004087391,0.005170083,0.002603513,-0.00266303,-0.001437652,-0.002300292,-0.001517122,-0.003786394,-0.001178559,-0.003205216,0.001009225,-0.00942269,-0.001371879,-0.00541297,-0.000777047,0.004132693,-0.003704835,0.000643007,-0.001685776,-0.004016324,-0.008865736,8.04E-05,0.007656762,-0.002647553,-0.002182782,-0.001677067,0.00369239,54,282,19.1,0.000661634,-0.002967983,0.960425494,0.962968223,19.813,10.729-36.589,18.654,14.45-24.081,0.04592275,0.061783005,1.062131446,0.997477376,0.995160834,0.643197269,0.523593991,369,0,-2.73E-06,7.20E-05,0.969723805,IgA,0.997279659,282,54,3.23E-06,7.37E-05,0.965041779,0.984474667,0.997279659,0.997115284,India,IND,Pathway
189,p297,PWY-6797,6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (Methanocaldococcus),6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (Methanocaldococcus) (PWY-6797),PWY-6797,0.002240414,-0.002269924,-0.000742437,0.002070911,-0.00308719,-0.001185736,0.00227854,-0.000985633,0.003280315,0.003155304,-0.000774706,0.000568734,0.001276323,-0.005452575,3.15E-05,0.002198535,-0.002253189,-0.000733159,-0.000337982,-0.001641806,0.003413349,0.000821845,-0.000527625,0.002617735,-0.001015849,0.001720351,0.001483672,-0.000727169,0.000573755,-0.0011628,0.001308869,0.000796219,-0.000887607,-0.000179452,0.001176942,0.002655492,-9.74E-05,-0.004066551,-0.001250527,-0.001801881,0.000575297,-0.002795567,-0.00214509,-0.002163776,-0.002986781,-0.002178303,-0.001080654,0.001881563,0.000442337,-0.000561049,3.01E-05,-0.000305111,0.002534622,-0.002158811,0.000522871,0.002246012,0.001326563,-0.001859494,-0.00202129,0.001551241,0.00156609,8.97E-05,0.001058076,-0.001860587,-0.003530855,0.002327777,0.001658746,0.001234909,-0.00116779,7.17E-05,-0.001468747,-0.000181566,0.00159244,-1.13E-05,-0.001008409,0.000375981,-0.00124441,-0.00155321,-0.000558487,-0.001466705,0.001832944,0.000381447,-0.002588711,-0.001644448,-0.000961583,-0.004243949,0.016470428,0.000239769,0.001977142,-0.000405358,0.001114051,-0.000390336,-2.64E-06,-0.001773422,-0.00279532,-0.001027287,-0.002485976,0.001491642,-0.004215355,-0.001158818,-0.000853741,0.001661055,58,282,20.6,0.000279586,-0.07698325,0.197418912,0.181239157,13.803,8.352-22.812,20.462,15.656-26.743,0.189550054,0.29706429,0.674567491,0.997477376,0.995160834,0.643197269,0.523593991,355,0,-3.35E-05,4.58E-05,0.465362057,IgA,0.997279659,282,58,-3.18E-05,4.67E-05,0.496757331,0.769946312,0.997279659,0.997115284,India,IND,Pathway
190,p298,PWY-6803,phosphatidylcholine acyl editing,phosphatidylcholine acyl editing (PWY-6803),PWY-6803,0.000714074,-0.001004502,0.003115074,0.003800079,0.005761841,0.002438024,0.006231991,0.001224811,-0.001920711,0.001136436,0.00236636,0.001358618,0.006093266,0.004531892,0.002792827,0.001987378,0.001303079,0.00083338,0.001315697,0.00155461,0.000670428,0.002231848,0.003026019,-0.000321611,0.003033097,-0.001878043,0.001010884,0.006354442,-0.001812682,-0.004711725,4.36E-06,0.005254303,-0.003053404,0.002378997,-0.000547461,0.001262923,0.000796778,0.001486138,0.003995057,0.001699485,-0.00264511,0.009052562,0.003062058,0.000578901,-0.000251341,0.005742353,0.001087115,8.84E-05,-0.00072098,0.001294004,0.001864356,0.000945323,0.001132622,-9.06E-05,0.003679183,-0.003085906,0.004252184,0.00072272,0.002351168,0.000325382,0.002317468,0.001045994,0.000589919,-0.001234074,-0.000777577,0.00193307,0.007731143,0.001872925,0.003058162,0.000411077,-0.000212369,0.000189322,0.000817557,0.003927563,0.003961734,-0.00045561,0.002654937,-0.000683206,-0.001850778,0.001156504,0.002537852,0.004330268,0.005114375,-0.000434867,-0.001862622,-0.001024806,-0.000529713,-0.002851416,1.69E-05,0.000927998,-0.000354526,0.002595338,0.001796982,0.002044221,0.003950903,0.000600444,0.001233011,0.002527126,0.003810333,0.003627244,0.00135808,0.002391771,260,282,92.2,0.008065461,-0.033646534,0.573658874,0.985869826,18.951,14.813-24.243,17.947,7.414-43.442,0.396360274,0.314887647,1.055942497,0.997477376,0.995160834,0.650577553,0.528902237,224,0,-6.47E-05,0.00013345,0.628326335,IgA,0.997279659,282,260,1.38E-05,0.000134344,0.918142663,0.973021843,0.997279659,0.997115284,India,IND,Pathway
191,p299,PWY-6823,molybdopterin biosynthesis,molybdopterin biosynthesis (PWY-6823),PWY-6823,0.002635417,-0.003964532,0.005742819,-0.002102932,0.0023454,0.00307665,0.00110159,0.000949813,0.001169601,-0.002364943,0.004072104,-0.000792472,0.003158706,0.005046965,-0.002186757,-0.00074841,0.006691136,0.004424637,0.005783601,0.002326636,0.002195951,-0.000607405,0.00017638,0.006969717,0.011173221,0.006726117,0.000926923,0.003210602,0.008086158,0.006110671,-0.001064513,0.01291079,9.04E-05,0.007013347,0.00267466,0.005722524,0.00282653,-0.001886915,-0.004189686,0.000285568,0.009001308,-0.000508957,0.000620463,0.003389131,0.00075899,0.003752822,-0.001383351,-0.001055013,0.003455926,0.008318874,-0.000341072,-0.001968678,-0.004012444,0.001324605,-0.002271568,-0.005063961,-0.000556983,0.001048174,0.002765955,-0.00123168,0.001484731,0.009533441,0.005410728,0.001014855,0.003206037,-0.000773493,0.003761852,0.001604849,0.00094622,-0.002104807,0.005155764,-0.002669428,-0.001339709,0.000270417,0.000829479,0.000638535,-0.001560369,-0.003801855,0.000617937,0.002926452,0.001276307,0.001485102,0.00224763,0.006258075,0.000986897,0.001524001,0.000159124,0.002543151,0.001995831,-0.002278769,0.007594589,-0.001908887,-0.002261245,4.57E-05,0.000101148,-0.001312651,0.000471692,0.007668179,-0.001216735,0.005721666,0.001766359,0.003753155,235,282,83.3,0.00392836,-0.045857725,0.443042677,0.810937438,19.233,14.794-25.003,17.158,9.901-29.733,0.210827744,0.208050151,1.120934841,0.997477376,0.995160834,0.643197269,0.523593991,203,0,-6.97E-05,9.95E-05,0.483864246,IgA,0.997279659,282,235,-4.33E-05,0.00010152,0.669925241,0.859070799,0.997279659,0.997115284,India,IND,Pathway
192,p3,1CMET2-PWY,folate transformations III (E. coli),folate transformations III (E. coli) (1CMET2-PWY),1CMET2-PWY,-0.001309299,-0.000172528,-0.001691865,-0.004162737,-3.55E-05,-0.003231636,-0.005105697,-0.00804258,-0.006290916,-0.001347928,0.000328419,-0.001459965,-0.002125239,0.000333096,-0.005606582,-0.00158907,-0.000311463,-0.009131276,-0.003284897,-0.004042219,-0.003136345,0.000844277,-0.003208119,-0.003146287,-0.007562158,-0.002854308,-0.00321734,-0.004871532,-0.001064952,0.002780648,0.000316395,0.003643598,0.003551492,-0.002814459,-0.005470066,0.001901952,-0.003904704,-0.005681988,-0.004434118,-0.000109279,-0.002701437,-0.0019483,-0.00981284,-0.004568241,-0.006828865,-0.005194772,-0.002020443,-0.00124656,-0.000108518,0.001464634,-0.015180548,0.002130861,0.000313258,-0.007274899,-0.006204311,-0.00053587,-0.009616126,0.00067493,-0.000207812,-0.010550661,0.006574879,0.000403527,-0.00155707,-0.004961103,-0.008155311,-0.00461948,-0.002024507,-0.000750431,-0.000290656,-0.005722826,-0.00609665,-0.005851052,0.006968665,-0.002532383,-0.01480694,-0.008515936,-0.004925827,-0.001076628,-0.001810559,-0.007496978,-0.003143898,0.00051821,0.009364196,-0.000226633,0.001476869,-0.006284382,-0.001207283,0.003994128,0.00291222,0.003926292,-0.000147164,-0.007069836,-0.015843904,-0.002533662,-0.000555687,-0.005757751,-0.00546247,-0.005450642,-0.012539683,-0.00395716,-0.003940201,0.004816654,282,282,100,0.05228037,-0.015478263,0.795800943,NA,NA,NA,NA,NA,NA,NA,NA,0.997477376,NA,NA,NA,391,0,-3.81E-05,0.000114978,0.74093741,IgA,0.997279659,282,282,-0.000121788,0.000115452,0.292404832,0.612470508,0.997279659,0.997115284,India,IND,Pathway
193,p30,DAPLYSINESYN-PWY,L-lysine biosynthesis I,L-lysine biosynthesis I (DAPLYSINESYN-PWY),DAPLYSINESYN-PWY,0.001637321,-0.00981294,-0.003190414,-0.002652054,-0.001148216,0.0118004,-0.00136966,0.001396346,-0.000330844,0.00450291,0.009264927,0.003189779,0.000827367,0.000214779,-0.00734064,0.003907612,0.000360981,0.000715162,0.001976395,0.005445464,-0.001554941,0.00228483,-0.001099545,0.010773788,-0.002268945,-0.003734997,0.003332188,-0.002326793,0.001359947,0.005136721,-6.75E-05,0.000253084,0.002991073,-0.004486821,-0.005618113,-0.00042619,0.008811455,0.000802227,-0.000923659,-0.004651519,0.002161703,0.006909208,-0.000288167,0.001645401,-0.001918726,0.003494425,0.00023867,0.007405314,0.003132877,-0.000995355,0.009418012,-0.007876494,0.006977238,0.007709862,0.000137467,-0.001725208,0.000541041,0.003504005,-0.00538155,-8.62E-05,0.003443859,0.002345999,-0.000606826,0.010124904,-0.008726695,0.004030659,0.003451098,-0.00630004,0.004160061,0.003340671,-0.001306283,0.007563126,0.004524319,0.008695464,-1.62E-05,-0.000272239,0.003303288,-0.00305966,-0.001424911,-0.005714881,0.006432527,-0.004464797,-0.003118767,-0.002550991,0.00688612,-0.002530122,0.005852761,0.008687994,0.004455154,0.00258794,0.002609777,-0.000896337,-0.007139073,0.002438093,0.002404492,0.003002398,0.004225288,0.00438332,-0.001218207,0.00145325,-0.000329521,0.004438933,282,282,100,0.050932456,-0.032546149,0.586262971,NA,NA,NA,NA,NA,NA,NA,NA,0.997477376,NA,NA,NA,328,0,-5.52E-05,0.000144107,0.701925693,IgA,0.997279659,282,282,-0.000147019,0.000143374,0.306063689,0.626688996,0.997279659,0.997115284,India,IND,Pathway
194,p300,PWY-6859,all-trans-farnesol biosynthesis,all-trans-farnesol biosynthesis (PWY-6859),PWY-6859,0.015386198,0.006165725,0.014640135,0.019654771,0.013219203,0.034424262,0.010289462,0.006333021,0.013033833,0.015314086,-0.004903329,0.028261303,0.0014936,-0.006995099,-0.002937712,0.030694615,0.009932031,0.00616567,0.002711661,0.011370497,0.014911103,-0.007705683,0.002197517,0.021250014,0.011000914,0.012906517,0.011522264,0.004992798,0.021705985,0.016336606,0.007601713,-0.003837371,0.009475049,0.010527996,0.008203525,-0.011985254,0.014171932,0.014853391,0.012967611,0.012757539,0.002307829,0.023537011,0.004547954,0.011156109,-0.000178945,0.003694578,0.023200954,0.025445363,0.011527178,0.007573797,0.020088257,0.006785353,0.011685622,0.00925751,0.015847024,0.004861622,0.016736439,0.008419351,0.026809725,-7.52E-05,0.001970317,-0.007593083,0.010855478,0.014871568,0.016448763,0.017356585,0.002096002,0.035517007,-0.000326337,0.017569412,0.007955246,0.016357649,0.000527892,0.013429871,0.006435566,0.022802946,0.015192363,0.002449997,-0.000809308,0.004798979,0.004253087,-0.00285524,0.024347993,0.008946454,-0.004807081,0.0067285,0.025000716,0.003776009,0.010743196,0.02210282,0.010283975,0.00576265,-0.000697847,0.018590729,0.009199785,0.006162549,0.004738489,0.011950786,0.012223101,0.050463188,0.01153214,0.01169879,277,282,98.2,0.0043583,0.065802542,0.270766775,NA,NA,NA,NA,NA,NA,NA,NA,0.997477376,NA,NA,NA,11,1,7.29E-05,7.54E-05,0.333950027,IgA,0.997279659,282,277,0.000108278,7.67E-05,0.159028611,0.485058211,0.997279659,0.997115284,India,IND,Pathway
195,p301,PWY-6863,pyruvate fermentation to hexanol (engineered),pyruvate fermentation to hexanol (engineered) (PWY-6863),PWY-6863,-0.003074655,-0.001101374,0.001968788,-0.000407653,-0.000196213,-0.000591495,2.25E-05,-0.000728529,-0.000617126,-0.001462382,-0.001562069,0.001317768,0.001248789,0.000270865,0.005692806,0.002598974,-0.000334872,-0.000423472,0.001068369,-0.0006582,-0.000291402,0.001116863,0.000881915,-0.001220758,0.000555866,-0.001432661,0.00080542,-0.00469665,-0.000288457,-0.002434581,-0.00039618,-0.002225576,0.00277349,-0.001744723,-0.00218109,-0.001740995,0.000152106,-0.001090876,0.003989989,0.000380219,-8.36E-05,0.003863343,-0.000692644,-0.002860066,-0.000802368,0.001659441,0.000617138,0.001911373,-0.00010466,0.002133508,-0.001219326,-0.001575689,-0.00136697,-0.000499403,0.000343021,0.000596673,-0.001189691,-0.003422603,-0.000250122,-0.001809018,-0.002622165,-0.001028169,0.002480659,-8.73E-05,0.003253634,0.00140923,0.00056402,-0.001024598,0.000381425,-0.006066931,-0.000638769,-0.002076128,6.01E-05,-0.005469758,-0.002399465,-0.002930069,0.000758268,0.002210347,-0.003280898,-6.02E-05,-0.002621231,0.002777342,0.001302445,-0.00122037,-0.00054398,-0.000556727,0.000479356,-1.26E-05,0.00544963,-0.000723217,0.000175114,0.000861633,-0.003390888,0.001063082,-0.003157051,-0.001477343,0.001514604,-0.003168051,0.001144296,0.002630635,-0.000375249,0.002542138,25,282,8.9,0.000119943,0.053852724,0.367599909,0.380669784,26.885,10.562-68.432,18.232,14.283-23.272,0.29285582,0.158902469,1.47460509,0.997477376,0.995160834,0.643197269,0.523593991,334,0,4.92E-05,3.14E-05,0.118220468,IgA,0.997279659,282,25,5.23E-05,3.21E-05,0.103954545,0.415604303,0.997279659,0.997115284,India,IND,Pathway
196,p302,PWY-6876,isopropanol biosynthesis (engineered),isopropanol biosynthesis (engineered) (PWY-6876),PWY-6876,-0.001175465,-0.001276266,-0.004376315,0.004310804,0.002835661,0.000197563,-0.004015018,-0.002971251,0.000284944,0.002895671,-0.001334487,-0.001682133,-0.002721841,-3.19E-05,0.001594947,-0.002468307,-0.003049651,-0.00293172,-0.001448494,-0.003582584,-0.001154077,-0.002520636,-0.003023571,0.005789421,-0.001859758,-0.003269388,-0.00516545,0.002212876,0.001913598,0.000699778,0.000638552,0.003432686,0.001660624,-0.000930276,-0.005234427,0.000421246,0.002298234,0.001197903,-0.003816577,-0.000241038,0.002667969,-0.001341854,-0.009164087,-0.001604754,-0.006257593,-0.000667024,-0.000303047,0.004591274,-0.001715812,-0.004503938,0.00280682,0.000499073,-0.002189441,0.001795377,0.000926946,-0.010750051,-0.001607428,-0.003704632,-0.000569911,0.010512967,-0.000559851,0.002568156,-0.001011791,0.002547163,-6.50E-05,0.000752037,0.00382476,-0.002706075,0.001044108,0.001166859,-8.97E-05,-0.006722078,-0.004337715,-0.00146815,0.002338464,0.00566638,-0.00300802,-0.001154385,0.002353259,-0.006832121,-0.002869237,-0.001074973,-0.000613586,-0.002864925,-0.002730522,-0.003345558,-0.000587431,-0.000731075,-0.001515352,-0.00048107,-0.001522907,-0.004965617,-0.004380751,-0.000645472,0.001529104,0.001833812,-0.000692117,0.002496833,-0.003986332,-0.003033514,-0.000516061,0.003983177,45,282,16,0.000247084,-0.115195129,0.053322465,0.036153998,10.704,5.932-19.315,21.015,16.256-27.167,0.636513616,0.808158221,0.509350464,0.997477376,0.995160834,0.784923527,0.843603757,338,0,-4.09E-05,4.39E-05,0.352791088,IgA,0.997279659,282,45,-3.02E-05,4.52E-05,0.504154379,0.774365443,0.997279659,0.997115284,India,IND,Pathway
197,p303,PWY-6892,thiazole component of thiamine diphosphate biosynthesis I,thiazole component of thiamine diphosphate biosynthesis I (PWY-6892),PWY-6892,0.007514937,0.002896566,0.00121126,0.001654015,0.002353469,0.002595273,0.009097845,-0.001316247,0.000477673,4.09E-05,0.004714286,0.001727858,0.001351243,0.001374409,0.001280854,0.002682916,0.001002459,0.00057253,0.002116927,0.001687007,0.000325981,0.003436271,0.002043785,0.001940169,0.000132508,-0.001744905,-0.000173008,0.007705644,0.014570173,0.002282727,0.00200448,0.000621535,-0.00317657,0.001734067,0.003560072,-0.000943571,0.001019358,0.007306645,0.002589447,0.001663618,0.004286147,-0.00163477,-0.000361846,-0.001558502,0.004896131,-0.00173153,-0.000734418,0.001031831,0.005980254,0.001755724,0.000423466,0.003791688,0.000160371,0.000116465,0.000506081,0.00317529,0.002379095,0.002640626,-0.000146429,0.001564241,0.002637196,-0.001342202,-0.000651781,0.004703559,0.00310852,0.005519587,-0.00191572,-0.001429638,1.55E-05,0.004386532,0.000365197,0.00137817,-0.002319289,0.008768731,0.002479182,0.00034045,0.001016471,0.003010282,0.002351198,0.001786791,0.000556878,-0.001403068,-0.000212018,0.00464081,-0.000521933,0.002040263,-0.000663027,0.002182499,0.006619405,0.005592698,0.013446097,0.004743278,0.004966658,-0.002703555,0.004185949,0.001948428,0.00540918,0.004061655,0.009668276,-0.000385573,0.002117776,0.001750494,255,282,90.4,0.011078027,-0.041605712,0.486505994,0.804825039,18.759,14.616-24.077,19.955,9.299-42.821,0.373813349,0.306079489,0.940065147,0.997477376,0.995160834,0.643197269,0.52535209,173,0,-8.00E-05,0.000152091,0.59931684,IgA,0.997279659,282,255,-1.80E-05,0.000154684,0.907481502,0.970622955,0.997279659,0.997115284,India,IND,Pathway
198,p304,PWY-6897,thiamine diphosphate salvage II,thiamine diphosphate salvage II (PWY-6897),PWY-6897,0.008422037,-0.001930841,0.010871245,0.005889979,0.00726154,-0.001610103,0.007933992,0.000177546,0.000608068,4.99E-05,-0.007431046,0.002301359,-0.00526276,0.007642077,0.024409034,0.001441969,0.007416124,0.008046417,0.007603437,-0.00414365,0.022800163,0.003201668,-0.001944599,0.006386973,0.014935189,0.006631446,3.27E-05,0.013076377,0.014223987,-0.000519968,-0.000580703,0.007788794,-0.000929582,0.009437505,0.00188153,0.005352632,0.02701335,-0.003785161,-0.005968107,0.002881108,-0.003640044,-0.001048673,0.019432322,0.014172726,-0.004624899,0.016249823,0.01038811,0.006281632,0.007099579,-0.007860094,0.000398889,0.014881951,0.003837357,-0.000121254,0.004345927,-0.006568769,0.008203877,0.003812763,-0.001177554,0.014976561,0.003686462,-0.00214824,0.002033868,0.005160104,-0.011418338,0.003879537,0.015492324,-0.003319191,0.006524339,0.001436572,0.006712382,-0.006423501,-0.000267714,0.008111179,0.007775811,0.00156956,0.011598773,0.004665307,-0.007015066,0.003535908,0.007932566,-0.002409269,0.000786719,0.003471727,0.003980643,0.009125861,0.00544333,0.011472579,0.011693701,0.01532829,0.003493757,-0.00779828,0.001207578,0.010402344,0.000197927,-0.007221281,0.018645956,0.013984095,0.021488565,0.007566552,0.004099778,0.008597944,279,282,98.9,0.017457719,-0.064007951,0.284079138,NA,NA,NA,NA,NA,NA,NA,NA,0.997477376,NA,NA,NA,79,0,-0.000105626,0.000105785,0.318901516,IgA,0.997279659,282,279,-8.32E-05,0.000108089,0.442267054,0.731880697,0.997279659,0.997115284,India,IND,Pathway
199,p305,PWY-6901,superpathway of glucose and xylose degradation,superpathway of glucose and xylose degradation (PWY-6901),PWY-6901,0.00275654,-0.00301648,1.99E-05,0.019928049,0.016503947,0.010713812,0.001240255,0.002505847,0.021537021,-0.002715113,0.017079321,0.014540524,-0.002439851,-0.000458698,0.007378576,-0.004625401,0.012907486,0.009726553,-0.005988448,0.003224595,0.022011508,-0.010095183,0.000734109,-0.002246507,-0.00190073,0.001036723,0.008840012,-0.001402064,0.000180004,0.008680177,0.005100845,0.010231375,0.000187057,0.014421316,0.007342969,0.003889553,0.028175314,0.020776694,-0.002539238,-0.002866256,0.00331052,0.012415572,0.013380087,-0.002797407,0.00984191,0.008987488,0.015157154,0.012014199,-0.000712207,-0.007051917,-0.000112465,0.017763495,0.001846567,0.002955638,0.010733642,0.004586138,0.014239044,0.001541083,0.006509698,0.006504378,0.013451215,0.000119913,0.002481125,0.018767132,0.01097612,0.003266412,0.0427718,0.000880023,0.003242793,0.004870206,0.010646815,0.003921948,0.002780097,0.006508181,0.009329749,0.003018015,-0.004147045,0.003113954,0.000887228,0.002694701,0.010095105,-0.001075257,0.01572384,-0.001732304,0.003413048,-0.010881475,0.000333096,0.004069922,0.019109329,0.006665158,0.015676985,0.015038344,0.015700694,0.009747072,0.004189508,0.007965417,-0.003308722,0.020432486,0.00478522,0.012177526,0.00549961,0.005827792,270,282,95.7,0.021953654,-0.041111652,0.491700711,NA,NA,NA,NA,NA,NA,NA,NA,0.997477376,NA,NA,NA,47,0,-0.000116731,0.000159333,0.464403901,IgA,0.997279659,282,270,-3.76E-05,0.000161744,0.816451865,0.933044665,0.997279659,0.997115284,India,IND,Pathway
