,feature_id,mean,sd,feature,feature_description,feature_full,Feature,nonresponder_present,nonresponder_n,nonresponder_prev,nonresponder_mean,nonresponder_sd,responder_present,responder_n,responder_prev,responder_mean,responder_sd,fisher_p,lr_unadjusted_p,lr_adjusted_p,wilcox_p,fisher_padj,lr_unadjusted_padj,lr_adjusted_padj,wilcox_padj,mean_diff,prev_diff,enriched_responder_mean,enriched_responder_prev,rf_rank,rf_top20,rf_n,crossval_median,crossval_quartile_1,crossval_quartile_3,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
93,p192,0.001083746,0.003265135,PWY-5677,succinate fermentation to butanoate,succinate fermentation to butanoate (PWY-5677),PWY-5677,6,104,5.8,0.000133982,0.000671167,1,45,2.2,4.80E-06,3.22E-05,0.675292823,0.365565399,0.369028234,0.334968396,0.805784189,0.501636964,0.5172528,0.480918911,-0.000129178,-3.6,FALSE,FALSE,402,0,45,0.555555556,0.444444444,0.666666667,-0.000223906,0.000170746,0.191788224,seroconv1,0.326431195,149,7,-0.000283233,0.000175382,0.108541011,0.45849548,0.326431195,0.242408258,India (exposed),IND (neo+),Pathway
94,p193,0.030163709,0.065519856,PWY-5686,UMP biosynthesis I,UMP biosynthesis I (PWY-5686),PWY-5686,104,104,100,0.05816966,0.019333021,45,45,100,0.066089486,0.023504186,NA,NA,NA,0.048356787,NA,NA,NA,0.168387748,0.007919826,0,TRUE,FALSE,73,0,45,0.555555556,0.444444444,0.666666667,0.001498062,0.000739264,0.044529601,seroconv1,0.175283853,149,149,0.001400411,0.000749367,0.063711809,0.381888344,0.175283853,0.203777366,India (exposed),IND (neo+),Pathway
95,p194,0.01089047,0.020993963,PWY-5690,TCA cycle II (plants and fungi),TCA cycle II (plants and fungi) (PWY-5690),PWY-5690,101,104,97.1,0.011436274,0.009686573,39,45,86.7,0.008705761,0.008680255,0.022439381,0.024610535,0.027300173,0.076424059,0.215314186,0.199278451,0.231780956,0.193157802,-0.002730513,-10.4,FALSE,FALSE,339,0,45,0.555555556,0.444444444,0.666666667,-0.001706766,0.000885586,0.055874252,seroconv1,0.179691595,149,140,-0.001705053,0.000896963,0.05933921,0.379213005,0.179691595,0.203777366,India (exposed),IND (neo+),Pathway
96,p195,0.01927454,0.038795962,PWY-5692,allantoin degradation to glyoxylate II,allantoin degradation to glyoxylate II (PWY-5692),PWY-5692,87,104,83.7,0.001091112,0.001258533,30,45,66.7,0.000803034,0.001281164,0.029119284,0.022809464,0.015152468,0.031698804,0.215314186,0.199278451,0.231780956,0.141392593,-0.000288077,-17,FALSE,FALSE,224,0,45,0.555555556,0.444444444,0.666666667,-0.000694705,0.000352801,0.050820231,seroconv1,0.175283853,149,117,-0.000662358,0.000365131,0.071784879,0.391731061,0.175283853,0.203777366,India (exposed),IND (neo+),Pathway
97,p196,0.023045833,0.044028412,PWY-5695,inosine 5'-phosphate degradation,inosine 5'-phosphate degradation (PWY-5695),PWY-5695,104,104,100,0.034760846,0.013037212,45,45,100,0.031188044,0.014142638,NA,NA,NA,0.08432042,NA,NA,NA,0.205676359,-0.003572802,0,FALSE,FALSE,158,0,45,0.555555556,0.444444444,0.666666667,-0.001096597,0.000685878,0.112007242,seroconv1,0.23574299,149,149,-0.000896788,0.000705278,0.20561579,0.551050316,0.23574299,0.365741361,India (exposed),IND (neo+),Pathway
98,p197,0.023578891,0.047788806,PWY-5705,allantoin degradation to glyoxylate III,allantoin degradation to glyoxylate III (PWY-5705),PWY-5705,92,104,88.5,0.002052043,0.001981155,32,45,71.1,0.001518801,0.002002217,0.015562779,0.011555101,0.009013012,0.029729753,0.215314186,0.199278451,0.231780956,0.140604242,-0.000533242,-17.4,FALSE,FALSE,148,0,45,0.555555556,0.444444444,0.666666667,-0.000931002,0.000433033,0.033194484,seroconv1,0.161306494,149,124,-0.000934529,0.000447138,0.038398609,0.319370499,0.161306494,0.173440907,India (exposed),IND (neo+),Pathway
99,p198,0.011729168,0.023544177,PWY-5723,Rubisco shunt,Rubisco shunt (PWY-5723),PWY-5723,99,104,95.2,0.01876563,0.012858388,41,45,91.1,0.013807337,0.012707197,0.45411829,0.34417992,0.367695044,0.018530233,0.603049558,0.476010114,0.5172528,0.140604242,-0.004958293,-4.1,FALSE,FALSE,331,0,45,0.555555556,0.444444444,0.666666667,-0.002369456,0.001040371,0.024198185,seroconv1,0.15668255,149,140,-0.002364372,0.001064461,0.027921253,0.293346437,0.15668255,0.172488833,India (exposed),IND (neo+),Pathway
100,p199,0.01915689,0.039224503,PWY-5747,2-methylcitrate cycle II,2-methylcitrate cycle II (PWY-5747),PWY-5747,94,104,90.4,0.004527927,0.004264945,37,45,82.2,0.003409372,0.004720351,0.177445732,0.16638383,0.154869706,0.033939365,0.33714689,0.304420786,0.292006239,0.143617101,-0.001118556,-8.2,FALSE,FALSE,228,0,45,0.555555556,0.444444444,0.666666667,-0.001265209,0.000643087,0.051019436,seroconv1,0.175283853,149,131,-0.001239303,0.000659094,0.062113505,0.381888344,0.175283853,0.203777366,India (exposed),IND (neo+),Pathway
101,p2,0.034482089,0.065485063,ungrouped,ungrouped,ungrouped,ungrouped,104,104,100,79.84757711,2.673858947,45,45,100,78.77470294,3.832281459,NA,NA,NA,0.050754806,NA,NA,NA,0.168387748,-1.072874174,0,FALSE,FALSE,54,0,45,0.555555556,0.444444444,0.666666667,-0.012813449,0.006562307,0.052768842,seroconv1,0.175283853,149,149,-0.010146632,0.006552141,0.123704213,0.478164361,0.175283853,0.264516455,India (exposed),IND (neo+),Pathway
102,p20,0.023499281,0.047383339,CALVIN-PWY,Calvin-Benson-Bassham cycle,Calvin-Benson-Bassham cycle (CALVIN-PWY),CALVIN-PWY,102,104,98.1,0.038212265,0.016365142,44,45,97.8,0.029949072,0.018530849,NA,NA,NA,0.013654251,NA,NA,NA,0.140604242,-0.008263193,-0.3,FALSE,FALSE,150,0,45,0.555555556,0.444444444,0.666666667,-0.002877852,0.001074131,0.008220238,seroconv1,0.15668255,149,146,-0.002818632,0.001098458,0.011324456,0.231622797,0.15668255,0.172488833,India (exposed),IND (neo+),Pathway
103,p202,0.00990044,0.021328731,PWY-5791,no MetaCyc description,no MetaCyc description (PWY-5791),PWY-5791,94,104,90.4,0.006319653,0.004818466,35,45,77.8,0.004642009,0.004796231,0.063845978,0.043374991,0.046719211,0.024460921,0.215314186,0.199278451,0.231780956,0.140604242,-0.001677644,-12.6,FALSE,FALSE,357,0,45,0.555555556,0.444444444,0.666666667,-0.00151623,0.000668557,0.024791595,seroconv1,0.15668255,149,129,-0.001551232,0.000682421,0.024518872,0.291615495,0.15668255,0.172488833,India (exposed),IND (neo+),Pathway
104,p203,0.021465603,0.040710726,PWY-5837,"2-carboxy-1,4-naphthoquinol biosynthesis","2-carboxy-1,4-naphthoquinol biosynthesis (PWY-5837)",PWY-5837,103,104,99,0.009622253,0.006522922,41,45,91.1,0.007838848,0.007089013,0.029232073,0.041722427,0.057732214,0.067317926,0.215314186,0.199278451,0.231780956,0.178519609,-0.001783405,-7.9,FALSE,FALSE,188,0,45,0.555555556,0.444444444,0.666666667,-0.001316019,0.000690513,0.058620636,seroconv1,0.179889279,149,144,-0.001328396,0.000705381,0.061714054,0.381888344,0.179889279,0.203777366,India (exposed),IND (neo+),Pathway
105,p204,0.011000706,0.021891536,PWY-5838,superpathway of menaquinol-8 biosynthesis I,superpathway of menaquinol-8 biosynthesis I (PWY-5838),PWY-5838,102,104,98.1,0.013964193,0.008286785,41,45,91.1,0.010994306,0.008487512,0.067993953,0.069982687,0.109478798,0.027108239,0.215314186,0.203494799,0.2544177,0.140604242,-0.002969887,-7,FALSE,FALSE,337,0,45,0.555555556,0.444444444,0.666666667,-0.001666546,0.000793094,0.037318869,seroconv1,0.165076817,149,143,-0.001724637,0.000812264,0.035467309,0.31599179,0.165076817,0.172488833,India (exposed),IND (neo+),Pathway
106,p205,0.015988529,0.030899045,PWY-5840,superpathway of menaquinol-7 biosynthesis,superpathway of menaquinol-7 biosynthesis (PWY-5840),PWY-5840,99,104,95.2,0.0117819,0.007163686,38,45,84.4,0.009230823,0.007539121,0.044585769,0.035619451,0.033710564,0.029298832,0.215314186,0.199278451,0.231780956,0.140604242,-0.002551076,-10.8,FALSE,FALSE,277,0,45,0.555555556,0.444444444,0.666666667,-0.001750183,0.000766365,0.023819134,seroconv1,0.15668255,149,137,-0.001817289,0.000781539,0.021474281,0.291615495,0.15668255,0.172488833,India (exposed),IND (neo+),Pathway
107,p206,0.009586503,0.018921013,PWY-5845,superpathway of menaquinol-9 biosynthesis,superpathway of menaquinol-9 biosynthesis (PWY-5845),PWY-5845,94,104,90.4,0.011413301,0.007386742,35,45,77.8,0.008664297,0.007660396,0.063845978,0.043374991,0.046719211,0.021951487,0.215314186,0.199278451,0.231780956,0.140604242,-0.002749004,-12.6,FALSE,FALSE,360,0,45,0.555555556,0.444444444,0.666666667,-0.001905805,0.000838952,0.024559026,seroconv1,0.15668255,149,129,-0.001963787,0.000859041,0.023732904,0.291615495,0.15668255,0.172488833,India (exposed),IND (neo+),Pathway
108,p207,0.010772019,0.023800318,PWY-5850,superpathway of menaquinol-6 biosynthesis,superpathway of menaquinol-6 biosynthesis (PWY-5850),PWY-5850,94,104,90.4,0.011337464,0.007413735,35,45,77.8,0.008588628,0.007644424,0.063845978,0.043374991,0.046719211,0.022191926,0.215314186,0.199278451,0.231780956,0.140604242,-0.002748837,-12.6,FALSE,FALSE,343,0,45,0.555555556,0.444444444,0.666666667,-0.001902451,0.000839466,0.024895033,seroconv1,0.15668255,149,129,-0.001952257,0.000859884,0.024690089,0.291615495,0.15668255,0.172488833,India (exposed),IND (neo+),Pathway
109,p208,0.016980902,0.033301788,PWY-5855,ubiquinol-7 biosynthesis (early decarboxylation),ubiquinol-7 biosynthesis (early decarboxylation) (PWY-5855),PWY-5855,96,104,92.3,0.002418859,0.002452591,37,45,82.2,0.001764524,0.002174155,0.085283742,0.075349467,0.065184481,0.051102749,0.224598055,0.203494799,0.231780956,0.168387748,-0.000654334,-10.1,FALSE,FALSE,258,0,45,0.555555556,0.444444444,0.666666667,-0.000890421,0.000456853,0.053195597,seroconv1,0.175283853,149,133,-0.000843639,0.00046107,0.069385845,0.390304458,0.175283853,0.203777366,India (exposed),IND (neo+),Pathway
110,p209,0.014168411,0.027799835,PWY-5856,ubiquinol-9 biosynthesis (early decarboxylation),ubiquinol-9 biosynthesis (early decarboxylation) (PWY-5856),PWY-5856,96,104,92.3,0.002418859,0.002452591,37,45,82.2,0.001764524,0.002174155,0.085283742,0.075349467,0.065184481,0.051102749,0.224598055,0.203494799,0.231780956,0.168387748,-0.000654334,-10.1,FALSE,FALSE,294,0,45,0.555555556,0.444444444,0.666666667,-0.000890421,0.000456853,0.053195597,seroconv1,0.175283853,149,133,-0.000843639,0.00046107,0.069385845,0.390304458,0.175283853,0.203777366,India (exposed),IND (neo+),Pathway
111,p21,0.014452374,0.030578824,CATECHOL-ORTHO-CLEAVAGE-PWY,catechol degradation to &beta;-ketoadipate,catechol degradation to beta-ketoadipate (CATECHOL-ORTHO-CLEAVAGE-PWY),CATECHOL-ORTHO-CLEAVAGE-PWY,66,104,63.5,0.00127708,0.00266973,20,45,44.4,0.000951774,0.001794351,0.046307123,0.03251515,0.03239549,0.239555897,0.215314186,0.199278451,0.231780956,0.394678159,-0.000325306,-19.1,FALSE,FALSE,290,0,45,0.555555556,0.444444444,0.666666667,-0.000353428,0.000494905,0.476277207,seroconv1,0.611704272,149,86,-0.000310598,0.00049702,0.53302579,0.777302421,0.611704272,0.684589033,India (exposed),IND (neo+),Pathway
112,p210,0.016291285,0.02991554,PWY-5857,ubiquinol-10 biosynthesis (early decarboxylation),ubiquinol-10 biosynthesis (early decarboxylation) (PWY-5857),PWY-5857,96,104,92.3,0.002418859,0.002452591,37,45,82.2,0.001764524,0.002174155,0.085283742,0.075349467,0.065184481,0.051102749,0.224598055,0.203494799,0.231780956,0.168387748,-0.000654334,-10.1,FALSE,FALSE,271,0,45,0.555555556,0.444444444,0.666666667,-0.000890421,0.000456853,0.053195597,seroconv1,0.175283853,149,133,-0.000843639,0.00046107,0.069385845,0.390304458,0.175283853,0.203777366,India (exposed),IND (neo+),Pathway
113,p211,0.01281374,0.025493739,PWY-5860,superpathway of demethylmenaquinol-6 biosynthesis I,superpathway of demethylmenaquinol-6 biosynthesis I (PWY-5860),PWY-5860,94,104,90.4,0.009983528,0.006608757,35,45,77.8,0.007607215,0.006944876,0.063845978,0.043374991,0.046719211,0.022679682,0.215314186,0.199278451,0.231780956,0.140604242,-0.002376313,-12.6,FALSE,FALSE,319,0,45,0.555555556,0.444444444,0.666666667,-0.001785032,0.000797532,0.026711447,seroconv1,0.157606278,149,129,-0.001846431,0.000816932,0.02533011,0.291615495,0.157606278,0.172488833,India (exposed),IND (neo+),Pathway
114,p212,0.009746979,0.018809467,PWY-5861,superpathway of demethylmenaquinol-8 biosynthesis I,superpathway of demethylmenaquinol-8 biosynthesis I (PWY-5861),PWY-5861,102,104,98.1,0.013063485,0.007723161,41,45,91.1,0.010310889,0.008131532,0.067993953,0.069982687,0.109478798,0.029182432,0.215314186,0.203494799,0.2544177,0.140604242,-0.002752596,-7,FALSE,FALSE,358,0,45,0.555555556,0.444444444,0.666666667,-0.00163001,0.000775911,0.037368135,seroconv1,0.165076817,149,143,-0.00171096,0.000795281,0.033137122,0.302752799,0.165076817,0.172488833,India (exposed),IND (neo+),Pathway
115,p213,0.009354836,0.020722291,PWY-5862,superpathway of demethylmenaquinol-9 biosynthesis,superpathway of demethylmenaquinol-9 biosynthesis (PWY-5862),PWY-5862,94,104,90.4,0.010050875,0.006579252,35,45,77.8,0.007673953,0.006950374,0.063845978,0.043374991,0.046719211,0.022679682,0.215314186,0.199278451,0.231780956,0.140604242,-0.002376922,-12.6,FALSE,FALSE,363,0,45,0.555555556,0.444444444,0.666666667,-0.001788531,0.000796305,0.026192669,seroconv1,0.157606278,149,129,-0.001857952,0.000815332,0.024172443,0.291615495,0.157606278,0.172488833,India (exposed),IND (neo+),Pathway
116,p214,0.0200257,0.038567321,PWY-5863,superpathway of phylloquinol biosynthesis,superpathway of phylloquinol biosynthesis (PWY-5863),PWY-5863,86,104,82.7,0.002570332,0.002767536,32,45,71.1,0.001976741,0.00222889,0.126509205,0.113259039,0.098716061,0.261248528,0.27386886,0.235083887,0.2544177,0.416663954,-0.000593591,-11.6,FALSE,FALSE,208,0,45,0.555555556,0.444444444,0.666666667,-0.000681927,0.000509551,0.182868713,seroconv1,0.319622706,149,118,-0.000691916,0.000513192,0.179721303,0.528643639,0.319622706,0.345684038,India (exposed),IND (neo+),Pathway
117,p216,0.010681331,0.020360129,PWY-5896,superpathway of menaquinol-10 biosynthesis,superpathway of menaquinol-10 biosynthesis (PWY-5896),PWY-5896,94,104,90.4,0.011337464,0.007413735,35,45,77.8,0.008588628,0.007644424,0.063845978,0.043374991,0.046719211,0.022191926,0.215314186,0.199278451,0.231780956,0.140604242,-0.002748837,-12.6,FALSE,FALSE,345,0,45,0.555555556,0.444444444,0.666666667,-0.001902451,0.000839466,0.024895033,seroconv1,0.15668255,149,129,-0.001952257,0.000859884,0.024690089,0.291615495,0.15668255,0.172488833,India (exposed),IND (neo+),Pathway
118,p217,0.01480085,0.028707462,PWY-5897,superpathway of menaquinol-11 biosynthesis,superpathway of menaquinol-11 biosynthesis (PWY-5897),PWY-5897,103,104,99,0.014570637,0.008041169,41,45,91.1,0.012394934,0.009079409,0.029232073,0.041722427,0.057732214,0.066089722,0.215314186,0.199278451,0.231780956,0.178519609,-0.002175703,-7.9,FALSE,FALSE,287,0,45,0.555555556,0.444444444,0.666666667,-0.001386123,0.000755464,0.068557484,seroconv1,0.182653081,149,144,-0.001433998,0.000771772,0.065231342,0.381888344,0.182653081,0.203777366,India (exposed),IND (neo+),Pathway
119,p218,0.014402834,0.027676252,PWY-5898,superpathway of menaquinol-12 biosynthesis,superpathway of menaquinol-12 biosynthesis (PWY-5898),PWY-5898,103,104,99,0.014570637,0.008041169,41,45,91.1,0.012394934,0.009079409,0.029232073,0.041722427,0.057732214,0.066089722,0.215314186,0.199278451,0.231780956,0.178519609,-0.002175703,-7.9,FALSE,FALSE,291,0,45,0.555555556,0.444444444,0.666666667,-0.001386123,0.000755464,0.068557484,seroconv1,0.182653081,149,144,-0.001433998,0.000771772,0.065231342,0.381888344,0.182653081,0.203777366,India (exposed),IND (neo+),Pathway
120,p219,0.013888428,0.025978879,PWY-5899,superpathway of menaquinol-13 biosynthesis,superpathway of menaquinol-13 biosynthesis (PWY-5899),PWY-5899,103,104,99,0.014570637,0.008041169,41,45,91.1,0.012394934,0.009079409,0.029232073,0.041722427,0.057732214,0.066089722,0.215314186,0.199278451,0.231780956,0.178519609,-0.002175703,-7.9,FALSE,FALSE,300,0,45,0.555555556,0.444444444,0.666666667,-0.001386123,0.000755464,0.068557484,seroconv1,0.182653081,149,144,-0.001433998,0.000771772,0.065231342,0.381888344,0.182653081,0.203777366,India (exposed),IND (neo+),Pathway
121,p22,0.006292995,0.015449273,CENTFERM-PWY,pyruvate fermentation to butanoate,pyruvate fermentation to butanoate (CENTFERM-PWY),CENTFERM-PWY,26,104,25,0.000560356,0.001665597,7,45,15.6,0.000225448,0.000726759,0.282669073,0.206549324,0.108132944,0.203546755,0.45707733,0.347059069,0.2544177,0.354224222,-0.000334908,-9.4,FALSE,FALSE,378,0,45,0.555555556,0.444444444,0.666666667,-0.000463216,0.00035113,0.189148057,seroconv1,0.326341283,149,33,-0.000668377,0.000352107,0.059696648,0.379213005,0.326341283,0.203777366,India (exposed),IND (neo+),Pathway
122,p220,0.041653623,0.083994287,PWY-5910,superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate),superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate) (PWY-5910),PWY-5910,83,104,79.8,0.001382494,0.001549497,38,45,84.4,0.001777529,0.001488523,0.64905861,0.50706691,0.398593077,0.077201553,0.782036471,0.626227634,0.541425488,0.193157802,0.000395035,4.6,TRUE,TRUE,31,0,45,0.555555556,0.444444444,0.666666667,0.000623158,0.000386943,0.109441369,seroconv1,0.234018247,149,121,0.000761599,0.000394421,0.055484438,0.370715971,0.234018247,0.200943642,India (exposed),IND (neo+),Pathway
123,p221,0.021504161,0.041820051,PWY-5913,partial TCA cycle (obligate autotrophs),partial TCA cycle (obligate autotrophs) (PWY-5913),PWY-5913,103,104,99,0.061398317,0.021693766,45,45,100,0.066896143,0.024885451,NA,NA,NA,0.254681336,NA,NA,NA,0.407896004,0.005497827,1,TRUE,TRUE,187,0,45,0.555555556,0.444444444,0.666666667,0.0011292,0.000914265,0.218767351,seroconv1,0.360428177,149,148,0.001064026,0.000929579,0.254287044,0.594322046,0.360428177,0.418634003,India (exposed),IND (neo+),Pathway
124,p222,0.012268999,0.02445031,PWY-5918,superpathway of heme b biosynthesis from glutamate,superpathway of heme b biosynthesis from glutamate (PWY-5918),PWY-5918,101,104,97.1,0.011146558,0.007783834,42,45,93.3,0.008246463,0.007761804,0.366821004,0.294420536,0.265677904,0.018029876,0.528624666,0.432868288,0.428904851,0.140604242,-0.002900095,-3.8,FALSE,FALSE,328,0,45,0.555555556,0.444444444,0.666666667,-0.001798504,0.000782025,0.022867117,seroconv1,0.15668255,149,143,-0.00183678,0.00079991,0.023126168,0.291615495,0.15668255,0.172488833,India (exposed),IND (neo+),Pathway
125,p223,0.015323965,0.032801067,PWY-5920,superpathway of heme b biosynthesis from glycine,superpathway of heme b biosynthesis from glycine (PWY-5920),PWY-5920,100,104,96.2,0.007391838,0.00583167,39,45,86.7,0.005046346,0.005045558,0.066936362,0.045180539,0.05886059,0.016009383,0.215314186,0.199278451,0.231780956,0.140604242,-0.002345493,-9.5,FALSE,FALSE,282,0,45,0.555555556,0.444444444,0.666666667,-0.001757201,0.000680112,0.010749515,seroconv1,0.15668255,149,139,-0.001778905,0.000685768,0.010480032,0.227728257,0.15668255,0.172488833,India (exposed),IND (neo+),Pathway
126,p224,0.023636742,0.049071173,PWY-5971,palmitate biosynthesis (type II fatty acid synthase),palmitate biosynthesis (type II fatty acid synthase) (PWY-5971),PWY-5971,95,104,91.3,0.023482151,0.011089195,36,45,80,0.018663182,0.011485631,0.05991853,0.057288211,0.060604815,0.023601386,0.215314186,0.199298426,0.231780956,0.140604242,-0.004818969,-11.3,FALSE,FALSE,145,0,45,0.555555556,0.444444444,0.666666667,-0.002347089,0.001001905,0.020489463,seroconv1,0.15668255,149,131,-0.002339099,0.001025732,0.02407171,0.291615495,0.15668255,0.172488833,India (exposed),IND (neo+),Pathway
127,p225,0.062631699,0.120715432,PWY-5973,cis-vaccenate biosynthesis,cis-vaccenate biosynthesis (PWY-5973),PWY-5973,104,104,100,0.022587063,0.010272738,45,45,100,0.021116454,0.008537773,NA,NA,NA,0.600965116,NA,NA,NA,0.710552872,-0.00147061,0,FALSE,FALSE,5,1,45,0.555555556,0.444444444,0.666666667,-0.000396244,0.000579968,0.495545045,seroconv1,0.632409866,149,149,-0.000188782,0.000577837,0.744372165,0.884010665,0.632409866,0.840555085,India (exposed),IND (neo+),Pathway
128,p226,0.019831561,0.040929041,PWY-5989,stearate biosynthesis II (bacteria and plants),stearate biosynthesis II (bacteria and plants) (PWY-5989),PWY-5989,104,104,100,0.017921142,0.009338733,44,45,97.8,0.015138159,0.009275661,NA,NA,NA,0.085066699,NA,NA,NA,0.206004897,-0.002782983,-2.2,FALSE,FALSE,213,0,45,0.555555556,0.444444444,0.666666667,-0.001256532,0.000739727,0.091502113,seroconv1,0.211401434,149,148,-0.001402472,0.000746166,0.06221538,0.381888344,0.211401434,0.203777366,India (exposed),IND (neo+),Pathway
129,p227,0.01769705,0.041667186,PWY-5994,palmitate biosynthesis (type I fatty acid synthase),palmitate biosynthesis (type I fatty acid synthase) (PWY-5994),PWY-5994,77,104,74,0.004244938,0.006018967,26,45,57.8,0.002491741,0.003700066,0.055480576,0.050613108,0.08046129,0.067917947,0.215314186,0.199298426,0.253578859,0.178519609,-0.001753197,-16.2,FALSE,FALSE,244,0,45,0.555555556,0.444444444,0.666666667,-0.001404788,0.00076926,0.069856016,seroconv1,0.183543258,149,103,-0.001322236,0.000765063,0.08611353,0.419228884,0.183543258,0.21077231,India (exposed),IND (neo+),Pathway
130,p229,0.029628528,0.060696644,PWY-6121,5-aminoimidazole ribonucleotide biosynthesis I,5-aminoimidazole ribonucleotide biosynthesis I (PWY-6121),PWY-6121,104,104,100,0.051126123,0.012392246,45,45,100,0.055784375,0.015704203,NA,NA,NA,0.10913011,NA,NA,NA,0.245085499,0.004658252,0,TRUE,FALSE,77,0,45,0.555555556,0.444444444,0.666666667,0.000950582,0.000508903,0.06376616,seroconv1,0.182653081,149,149,0.000950827,0.000522431,0.070863895,0.390304458,0.182653081,0.203777366,India (exposed),IND (neo+),Pathway
131,p23,0.021621514,0.04228749,CITRULBIO-PWY,L-citrulline biosynthesis,L-citrulline biosynthesis (CITRULBIO-PWY),CITRULBIO-PWY,73,104,70.2,0.003443804,0.006614207,31,45,68.9,0.003249652,0.006737596,1,0.873597167,0.96569063,0.89824807,1,0.911156523,0.985642916,0.921162562,-0.000194153,-1.3,FALSE,FALSE,183,0,45,0.555555556,0.444444444,0.666666667,-0.000187552,0.000797362,0.814368191,seroconv1,0.88960873,149,104,-0.000356861,0.000823004,0.665231327,0.842719517,0.88960873,0.79536739,India (exposed),IND (neo+),Pathway
132,p230,0.02723646,0.053174886,PWY-6122,5-aminoimidazole ribonucleotide biosynthesis II,5-aminoimidazole ribonucleotide biosynthesis II (PWY-6122),PWY-6122,104,104,100,0.057673209,0.015632951,45,45,100,0.063101741,0.019340517,NA,NA,NA,0.138283076,NA,NA,NA,0.274672825,0.005428532,0,TRUE,FALSE,98,0,45,0.555555556,0.444444444,0.666666667,0.001035791,0.000605253,0.089128406,seroconv1,0.210919689,149,149,0.000973146,0.000616014,0.116389979,0.468718342,0.210919689,0.252912279,India (exposed),IND (neo+),Pathway
133,p231,0.045664761,0.092879275,PWY-6123,inosine-5'-phosphate biosynthesis I,inosine-5'-phosphate biosynthesis I (PWY-6123),PWY-6123,104,104,100,0.031665298,0.011714957,45,45,100,0.032417469,0.012477309,NA,NA,NA,0.491205471,NA,NA,NA,0.619011283,0.000752171,0,TRUE,FALSE,22,0,45,0.555555556,0.444444444,0.666666667,0.000143066,0.000597995,0.811250476,seroconv1,0.88960873,149,149,0.000333841,0.000582889,0.567730318,0.79199857,0.88960873,0.70658696,India (exposed),IND (neo+),Pathway
134,p232,0.042504354,0.081276463,PWY-6124,inosine-5'-phosphate biosynthesis II,inosine-5'-phosphate biosynthesis II (PWY-6124),PWY-6124,104,104,100,0.032043886,0.011788985,45,45,100,0.034801216,0.014147873,NA,NA,NA,0.190681252,NA,NA,NA,0.340683837,0.00275733,0,TRUE,FALSE,28,0,45,0.555555556,0.444444444,0.666666667,0.000665802,0.000618283,0.283309059,seroconv1,0.41855194,149,149,0.000709363,0.000624706,0.25807246,0.596102772,0.41855194,0.418634003,India (exposed),IND (neo+),Pathway
135,p233,0.019754483,0.037071848,PWY-6125,superpathway of guanosine nucleotides de novo biosynthesis II,superpathway of guanosine nucleotides de novo biosynthesis II (PWY-6125),PWY-6125,104,104,100,0.023496462,0.012427244,45,45,100,0.022464004,0.012733679,NA,NA,NA,0.644801645,NA,NA,NA,0.743197367,-0.001032458,0,FALSE,FALSE,215,0,45,0.555555556,0.444444444,0.666666667,-0.000356907,0.000743365,0.631853544,seroconv1,0.737078549,149,149,-0.000304493,0.000757138,0.688168996,0.853400318,0.737078549,0.813658636,India (exposed),IND (neo+),Pathway
136,p234,0.025570052,0.04991601,PWY-6126,superpathway of adenosine nucleotides de novo biosynthesis II,superpathway of adenosine nucleotides de novo biosynthesis II (PWY-6126),PWY-6126,104,104,100,0.027324482,0.013826588,45,45,100,0.026487417,0.014370521,NA,NA,NA,0.770682994,NA,NA,NA,0.844181372,-0.000837065,0,FALSE,FALSE,117,0,45,0.555555556,0.444444444,0.666666667,-0.000268045,0.000768345,0.727693781,seroconv1,0.826364124,149,149,-0.000206221,0.000781256,0.792192835,0.908592067,0.826364124,0.872497314,India (exposed),IND (neo+),Pathway
137,p237,0.009485195,0.022458577,PWY-6145,superpathway of CMP-sialic acids biosynthesis,superpathway of CMP-sialic acids biosynthesis (PWY-6145),PWY-6145,17,104,16.3,8.24E-05,0.000302406,7,45,15.6,3.28E-05,8.91E-05,1,0.90406678,0.765119443,0.79359669,1,0.920549812,0.833573358,0.859296756,-4.97E-05,-0.7,FALSE,FALSE,362,0,45,0.555555556,0.444444444,0.666666667,-0.000104484,0.000137748,0.449358842,seroconv1,0.592269687,149,24,-0.000108088,0.000142447,0.449230624,0.726236102,0.592269687,0.606009096,India (exposed),IND (neo+),Pathway
138,p238,0.02250071,0.041154377,PWY-6147,6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,6-hydroxymethyl-dihydropterin diphosphate biosynthesis I (PWY-6147),PWY-6147,104,104,100,0.014572154,0.008234329,45,45,100,0.013866819,0.007936323,NA,NA,NA,0.754923427,NA,NA,NA,0.833734114,-0.000705335,0,FALSE,FALSE,170,0,45,0.555555556,0.444444444,0.666666667,-0.000315478,0.000638355,0.621899429,seroconv1,0.731004593,149,149,-0.000299904,0.000660042,0.650255122,0.834263486,0.731004593,0.782642392,India (exposed),IND (neo+),Pathway
