"","taxonomy","prev_I","p_I","prev_M","p_M","prev_U","p_U","pmin","contaminant"
"X359f41332c889ecbc6c02c66ea502d86","Actinomycetospora (RSV10824)",2,NA,0,NA,0,NA,NA,FALSE
"X8c76d77ed9f55ee1d8e988759bf019b6","Deinococcus (RSV10827)",4,NA,0,NA,0,NA,NA,FALSE
"X5c9eba444e41b42c00b45906a77c3f12","Staphylococcus (RSV10831)",0,NA,4,NA,0,NA,NA,FALSE
"Xb7a9127ad5540ef763bbcbee153d518d","Anaerococcus (RSV10832)",5,NA,0,NA,0,NA,NA,FALSE
"X94bf5328a31ab183998c6162c1869b7c","Oceanobacillus (RSV10838)",3,NA,0,NA,0,NA,NA,FALSE
"Xb110b7d292620aead300d90932ccfa10","CAG-56 (RSV10841)",0,NA,3,NA,0,NA,NA,FALSE
"Xd35f15bb679733c5fd438f321c7f2e83","Porphyromonas (RSV10842)",5,NA,2,NA,0,NA,NA,FALSE
"X57acb1a0730f0852ef92aa10dd162531","Thermomonas (RSV10846)",2,NA,0,NA,0,NA,NA,FALSE
"Xa6d8d1bdaa308b8bfe2bd02932dbcdc5","Streptococcus (RSV10848)",2,NA,0,NA,0,NA,NA,FALSE
"X58810cff1cf34ff3f66608f550329637","Capnocytophaga (RSV10853)",3,NA,2,NA,0,NA,NA,FALSE
"X4c34b3d5c4e7067d7724a2424b14df27","Nocardioides (RSV10862)",3,NA,1,NA,0,NA,NA,FALSE
"X4397d3802c860b833748b02325ba8c04","Corynebacterium_1 (RSV10870)",2,NA,0,NA,0,NA,NA,FALSE
"Xa117fa3e99894b2efe11047ed0b72df3","Simplicispira (RSV10872)",0,NA,0,NA,3,NA,NA,FALSE
"Xb7295d280b9a72cdc5f06e9fb84592ba","Moraxella (RSV10873)",2,NA,0,NA,0,NA,NA,FALSE
"X1cc08085473e81ff820e8332202e9571","Bacillus (RSV10876)",0,NA,2,NA,0,NA,NA,FALSE
"X754fac55487f37c34495e09cba4c6f47","unassigned Proteobacteria (RSV10877)",0,NA,2,NA,0,NA,NA,FALSE
"X8a066a487664bbe41063e20c38c564b5","Microbacterium (RSV10880)",5,NA,0,NA,0,NA,NA,FALSE
"X6a780f3a3bddd4cb802973921bd13b56","Lysinibacillus (RSV10884)",2,NA,0,NA,0,NA,NA,FALSE
"X7246e8f6b131eda8e16ae853d44463d1","Enterococcus (RSV10885)",8,NA,0,NA,0,NA,NA,FALSE
"X38fc5fd8cc117ccd8391fa734fd77649","Mitsuokella (RSV10888)",0,NA,1,NA,0,NA,NA,FALSE
"Xdb1c638ce9d3d868cf6381e62992e2c3","Acinetobacter (RSV10890)",9,NA,0,NA,0,NA,NA,FALSE
"X078e2957e7173300c1f1fb9e1a245d31","unassigned Actinobacteria (RSV10891)",2,NA,3,NA,0,NA,NA,FALSE
"X093ecd7d9d828f9c6189e426d452c616","Agromyces (RSV10901)",7,NA,0,NA,0,NA,NA,FALSE
"Xcd7899d1213c1dda18e8fce94542506b","Aeromonas (RSV10904)",2,NA,0,NA,0,NA,NA,FALSE
"X4567874f53796f3feb9d203a49832f3c","Nocardioides (RSV10905)",4,NA,0,NA,0,NA,NA,FALSE
"Xb65db5b6e97cd8b08e7ab55754d462b0","Pseudomonas (RSV10909)",3,NA,0,NA,0,NA,NA,FALSE
"Xcf16767dfecf35cc8b5f4db80d4240e0","Geomicrobium (RSV10916)",2,NA,0,NA,0,NA,NA,FALSE
"X36f98e48076a8ddafa134361fdd28f81","Family_XIII_AD3011_group (RSV10917)",0,NA,2,NA,0,NA,NA,FALSE
"X8b637d601897a13b6e8ed4aa1cc41fda","Pseudomonas (RSV10918)",3,NA,0,NA,3,NA,NA,FALSE
"Xc4c06e6235757906c0687252b2f47c62","Pantoea (RSV10919)",2,NA,0,NA,0,NA,NA,FALSE
"Xd899c0c6afc26f2404e9c243daa72658","Weeksella (RSV10920)",5,NA,0,NA,0,NA,NA,FALSE
"Xaf67a3205adaa1fbeef6d1fa59e705b2","unassigned Firmicutes (RSV10927)",1,NA,0,NA,0,NA,NA,FALSE
"X16742406b67e9ba3c1bf11e4b3b6e95c","Staphylococcus (RSV10931)",2,NA,0,NA,0,NA,NA,FALSE
"X3e4dfc4db063b1fe41522d942a11dfc1","Acinetobacter (RSV10934)",0,NA,0,NA,1,NA,NA,FALSE
"X469796d50019b2b29dfdc3f000288ff1","unassigned Acidobacteria (RSV10935)",0,NA,0,NA,2,NA,NA,FALSE
"X47628ac0d9eab02a3286c7cd44a99781","Citrobacter (RSV10936)",1,NA,0,NA,0,NA,NA,FALSE
"X7305499f30223bc188b89a6973b06dfb","Caproiciproducens (RSV10938)",0,NA,1,NA,0,NA,NA,FALSE
"Xe7e12bc3aa635a2abb4923946b5af3aa","Algoriphagus (RSV10940)",6,NA,1,NA,0,NA,NA,FALSE
"X07bb09b81dd964088eb5de54d8bb73f2","Neisseria (RSV10941)",1,NA,1,NA,0,NA,NA,FALSE
"X7cee979de366fdbf18e5b84107ba0a05","Lawsonella (RSV10943)",0,NA,0,NA,2,NA,NA,FALSE
"Xd31073d7b071a28eabbab7a32b6d2c0b","Flaviaesturariibacter (RSV10944)",4,NA,0,NA,0,NA,NA,FALSE
"X69f6d5c55863a8f029531559dc39b9f2","Rubellimicrobium (RSV10947)",3,NA,0,NA,0,NA,NA,FALSE
"Xa3f2b94dc53e2d721b9f7eb5202b8e78","Staphylococcus (RSV10951)",0,NA,2,NA,0,NA,NA,FALSE
"Xd7581d0b1599901ba9ad40e91a3c7d61","Lactobacillus (RSV10952)",3,NA,0,NA,0,NA,NA,FALSE
"X6bcdcc07dd3e7a7ebc0c09367adfc803","Veillonella (RSV10960)",0,NA,1,NA,2,NA,NA,FALSE
"Xe2d3cb8a43081ddf53bcb6e4302b8650","Hydrogenophaga (RSV10961)",2,NA,0,NA,0,NA,NA,FALSE
"X438e101d6d0c68e54aea4325cb035d0f","Salinicoccus (RSV10964)",2,NA,0,NA,0,NA,NA,FALSE
"Xfe94bd5e3677160836d0d77fd1d10075","Marinococcus (RSV10972)",2,NA,0,NA,0,NA,NA,FALSE
"Xef10cdf352130699802e8046dfe33147","Vibrio (RSV10977)",4,NA,0,NA,0,NA,NA,FALSE
"X3c6767b9f482706922eb1defafbc4fdd","Moraxella (RSV10980)",3,NA,0,NA,0,NA,NA,FALSE
"X408ec203901070a1d8c0fca662719195","Prevotella_2 (RSV10981)",0,NA,1,NA,0,NA,NA,FALSE
"X6bce91fa58041ef7ef9b5ee130134186","Streptococcus (RSV10985)",1,NA,1,NA,0,NA,NA,FALSE
"X671782732aeb988b63a4295b1dff5ef9","Veillonella (RSV10987)",0,NA,0,NA,1,NA,NA,FALSE
"X6c07614f2246288380ecd9e55e2d682d","Bergeyella (RSV10988)",0,NA,0,NA,1,NA,NA,FALSE
"Xa3c3b0545f2a21ea347f53009688ceb1","Tumebacillus (RSV10991)",8,NA,0,NA,0,NA,NA,FALSE
"X02e7d21fdd7c10795fefe041a37d5d1d","Enterococcus (RSV10995)",4,NA,1,NA,0,NA,NA,FALSE
"X5841a06d2c2542e65821f0df04659573","Paenibacillus (RSV10998)",5,NA,0,NA,0,NA,NA,FALSE
"Xcaf0d490ef4c821c420ddc247d452277","Kocuria (RSV11001)",3,NA,0,NA,0,NA,NA,FALSE
"X12e50ab2f10d67cf474ddbfc8af05f91","Chryseobacterium (RSV11004)",3,NA,0,NA,0,NA,NA,FALSE
"X4b49aed86521b95f7b9a6b9c1a364ce5","Enterobacter (RSV11007)",3,NA,0,NA,0,NA,NA,FALSE
"Xbde18b8278d8ac1b870d1dbdc871f797","unassigned Firmicutes (RSV11010)",0,NA,1,NA,0,NA,NA,FALSE
"Xf65bb38e59a04aadd2406fbac2eb31c2","Alloprevotella (RSV11012)",2,NA,1,NA,3,NA,NA,FALSE
"X810805990b2695e07074a5682e4d8eb9","Staphylococcus (RSV11014)",1,NA,1,NA,0,NA,NA,FALSE
"Xf759cf924e8f208dc8bd6acb2a429f4d","Acinetobacter (RSV11019)",0,NA,0,NA,6,NA,NA,FALSE
"X089a1f1f72e5358297250366530029ed","Gemella (RSV11020)",5,NA,3,NA,0,NA,NA,FALSE
"X0779fc4b4cc4565dd1271efaa50d3203","Neisseria (RSV11030)",3,NA,0,NA,1,NA,NA,FALSE
"Xbc81b0dc127a0557e218d73a7113e0bf","Clostridium_sensu_stricto_10 (RSV11034)",6,NA,0,NA,0,NA,NA,FALSE
"X47086d2322610c1d899a4cf237af0d93","Staphylococcus (RSV11041)",1,NA,1,NA,0,NA,NA,FALSE
"X411b1eaa9de0b652cdef3b774530d70c","Lelliottia (RSV11047)",0,NA,2,NA,0,NA,NA,FALSE
"Xdc29b56d7874ed5d6fc6ee39c9fe95a9","Nesterenkonia (RSV11059)",3,NA,1,NA,0,NA,NA,FALSE
"Xe6b701724e0bf31ddd9bc90006eaa611","Candidatus_Saccharimonas (RSV11060)",1,NA,2,NA,0,NA,NA,FALSE
"Xb9e530d2d5c94da9373020fa221cdb1c","unassigned Proteobacteria (RSV11065)",2,NA,1,NA,0,NA,NA,FALSE
"X2bf7a73da7f4d389408b95841d1b0321","Thermosinus (RSV11069)",8,NA,0,NA,0,NA,NA,FALSE
"X78e8940c9133cfe665ec156933c5740c","unassigned Proteobacteria (RSV11070)",3,NA,1,NA,0,NA,NA,FALSE
"Xf608da0d472b557b41c53d21b1a06c4a","Anaerococcus (RSV11073)",0,NA,0,NA,2,NA,NA,FALSE
"X03ead089d3315885d0f4ba09cbdcfa99","Deinococcus (RSV11075)",7,NA,0,NA,0,NA,NA,FALSE
"Xb4aefc15179b9daf2edf43fe1d623eaf","Sphingobium (RSV11078)",4,NA,0,NA,0,NA,NA,FALSE
"Xfcd9c1f3125113e51cbdf952a0ba49bf","Kocuria (RSV11084)",3,NA,0,NA,6,NA,NA,FALSE
"Xa1a3a9e9894c227192b85b87746a9e93","Agrococcus (RSV11087)",0,NA,3,NA,0,NA,NA,FALSE
"X4026df68b7bfe48d2cef12af8e0f2744","Streptococcus (RSV11094)",2,NA,0,NA,0,NA,NA,FALSE
"X1f93bca0f7de2d488060b099d24b4f1f","Acinetobacter (RSV11103)",4,NA,0,NA,0,NA,NA,FALSE
"X201dcd4b503696a2ed0c935c219b3ce1","Rhodococcus (RSV11109)",9,NA,0,NA,0,NA,NA,FALSE
"X9a2c576b0f36092424d3b6d3667b6f2d","Aquabacterium (RSV11114)",4,NA,0,NA,0,NA,NA,FALSE
"Xe903e3131b22fccd0d9d2c7c6aebdd59","Lactobacillus (RSV11122)",1,NA,0,NA,0,NA,NA,FALSE
"X11e0ef3068c06d8bb48c8714737c5582","Sphingobacterium (RSV11123)",2,NA,1,NA,0,NA,NA,FALSE
"X9408483f022c2fa6fbd7a60f9b2deb33","S31 (RSV11128)",4,NA,0,NA,0,NA,NA,FALSE
"X9d898c56b1d57adf58ea972c718072df","Flavobacterium (RSV11130)",2,NA,0,NA,0,NA,NA,FALSE
"Xb06101590abc9664bf702b13f7633f0e","Cnuella (RSV11136)",3,NA,0,NA,0,NA,NA,FALSE
"X3ba8019075a4a4d41feaa96e1fc9adba","Anaerococcus (RSV11153)",4,NA,0,NA,0,NA,NA,FALSE
"Xb04e598a79c3809b896ed0f78f990ea4","unassigned Bacteroidetes (RSV11157)",2,NA,0,NA,0,NA,NA,FALSE
"X88068e651d4d487b0757481d968d4230","Streptococcus (RSV11162)",0,NA,0,NA,1,NA,NA,FALSE
"X977c622de20bb4918cee57de283a43d1","Massilia (RSV11163)",4,NA,0,NA,0,NA,NA,FALSE
"X49b39137c105e89f40a58acb0790ee99","Staphylococcus (RSV11175)",0,NA,2,NA,0,NA,NA,FALSE
"X77ad2f75c64cac97fff9ee999560fc32","Pseudomonas (RSV11176)",4,NA,0,NA,0,NA,NA,FALSE
"Xbb5490bf7d9337b952d9459018d490f2","Cutibacterium (RSV11179)",2,NA,0,NA,0,NA,NA,FALSE
"Xcd98d402d59ebc81d5a249f326326a1d","Limnobacter (RSV11180)",4,NA,0,NA,0,NA,NA,FALSE
"X5f7f1a3377a9c85cb1f3fc2b914ffea1","Actinobacillus (RSV11184)",3,NA,0,NA,0,NA,NA,FALSE
"X98d05893f61d51e831e7222916286326","Clostridium_sensu_stricto_13 (RSV11186)",4,NA,1,NA,0,NA,NA,FALSE
"Xe7ae7d7ef5b6152a0837b6cfed70bd7a","Burkholderia-Caballeronia-Paraburkholderia (RSV11189)",6,NA,2,NA,3,NA,NA,FALSE
"X1d57f3b216e163462d9e63b40e4f0d4f","Corynebacterium_1 (RSV11190)",2,NA,1,NA,0,NA,NA,FALSE
"X98ec938d60c53742a3937c40620fc44b","Lachnospiraceae_ND3007_group (RSV11193)",1,NA,3,NA,0,NA,NA,FALSE
"X22bc03510bd3c73584d36ec8483d6321","Leptotrichia (RSV11199)",2,NA,0,NA,0,NA,NA,FALSE
"X2cfbe966f2785292042c56db7e0295bf","Marinilactibacillus (RSV11200)",5,NA,1,NA,0,NA,NA,FALSE
"X509cdd57e29b93e5d8fb75fc8b59278f","Nocardiopsis (RSV11202)",4,NA,0,NA,0,NA,NA,FALSE
"X65629baf1d057e6b8190134cec51fa41","Acetitomaculum (RSV11213)",4,NA,0,NA,0,NA,NA,FALSE
"Xb52a8b64503bf4d2d8866a4a54de3744","Chryseobacterium (RSV11214)",5,NA,4,NA,0,NA,NA,FALSE
"X22eef73984aebcfa5deee3f607b6f393","Aggregatibacter (RSV11219)",0,NA,1,NA,0,NA,NA,FALSE
"Xdda0850206f885b7e05e660fc905796c","Streptococcus (RSV11222)",1,NA,0,NA,0,NA,NA,FALSE
"X5534e11397022404762d44ab91d28793","Facklamia (RSV11226)",12,0.816602736632294,1,NA,0,NA,0.816602736632294,FALSE
"Xe2cc0ecac0f4e68ab4912f07768b24ff","unassigned Chloroflexi (RSV11231)",6,NA,1,NA,0,NA,NA,FALSE
"X00f0721112b79edb3eb2d5633891d6de","Sporocytophaga (RSV11232)",4,NA,0,NA,0,NA,NA,FALSE
"X85a8894aede2485bbbf6df706ff464da","Pseudomonas (RSV11237)",3,NA,0,NA,1,NA,NA,FALSE
"X9047d57169a311393fbb391fe3c7bcd4","Pseudomonas (RSV11247)",0,NA,0,NA,4,NA,NA,FALSE
"X95de1db95337e0b5ef0b5a0b24baff1e","Massilia (RSV11248)",2,NA,0,NA,0,NA,NA,FALSE
"X1ad6328e6e0887cc03b5e92de3521212","Lachnospiraceae_UCG-010 (RSV11255)",0,NA,3,NA,0,NA,NA,FALSE
"Xb28c2696fbb90c5169a8aaf3b5ba5d2c","Tolumonas (RSV11257)",3,NA,1,NA,0,NA,NA,FALSE
"Xb71ab7b91f94f6fcdc1ed1373361fe15","Planomicrobium (RSV11258)",6,NA,1,NA,0,NA,NA,FALSE
"X0b3e860f74cb178c8f34b2e2d4f60082","Escherichia/Shigella (RSV11261)",1,NA,0,NA,0,NA,NA,FALSE
"Xe8525269a8ff09c7f2f84562d8f7a6c4","unassigned Firmicutes (RSV11266)",3,NA,0,NA,0,NA,NA,FALSE
"Xe893e284367b72e864bb25ad4a01fbd8","Acidaminococcus (RSV11267)",0,NA,1,NA,0,NA,NA,FALSE
"Xfda69708146142f7dc60fb9e11de83aa","Acinetobacter (RSV11269)",1,NA,4,NA,0,NA,NA,FALSE
"Xf4be6786cb46df9757ab4590efc6efd1","unassigned Actinobacteria (RSV11274)",8,NA,0,NA,0,NA,NA,FALSE
"X4849ebeb7e7a11220d7f32bd7d1cd304","Johnsonella (RSV11277)",3,NA,0,NA,2,NA,NA,FALSE
"X55100584039ea469ad5c6dc728ad03ae","Craurococcus (RSV11279)",2,NA,0,NA,0,NA,NA,FALSE
"Xc2eccf8ffb58e685324321d24875a44e","Streptococcus (RSV11282)",0,NA,2,NA,0,NA,NA,FALSE
"Xf457884bd9158cbe76611954585676b4","Dolosigranulum (RSV11286)",2,NA,0,NA,2,NA,NA,FALSE
"X1ff6bd44e518aade0a41349852feff4b","unassigned Chloroflexi (RSV11288)",2,NA,1,NA,1,NA,NA,FALSE
"X289a30b61da4c93e17df42f1976aedee","Cutibacterium (RSV11289)",1,NA,1,NA,0,NA,NA,FALSE
"X14bfe7dd26af759919f7025df6dc4f82","Prevotella_9 (RSV11293)",0,NA,2,NA,0,NA,NA,FALSE
"X649c51f645220fa8fc9faefdfe3dbbd5","Nocardioides (RSV11296)",2,NA,0,NA,0,NA,NA,FALSE
"X89990647f8696a6c8cffd98ef9094d9a","Bacteroides (RSV11299)",0,NA,1,NA,0,NA,NA,FALSE
"X00a2f7e2564becc62e71c46821779802","Ruminococcaceae_UCG-014 (RSV11303)",3,NA,2,NA,2,NA,NA,FALSE
"X252156f1258e08ae4b147e9be8761a70","Paracoccus (RSV11304)",1,NA,1,NA,0,NA,NA,FALSE
"X305f834b378d5c0b51dac71348708832","Paracoccus (RSV11305)",4,NA,1,NA,0,NA,NA,FALSE
"X3b9a0133f4fdf2203d8702bfe3e6a654","Nocardioides (RSV11306)",3,NA,0,NA,0,NA,NA,FALSE
"X91de5392cee7f851f524d381f789acb2","Sphingomonas (RSV11309)",2,NA,0,NA,0,NA,NA,FALSE
"X96934323f9a246affe8c4cf67c7637fc","Acinetobacter (RSV11311)",6,NA,0,NA,1,NA,NA,FALSE
"X6835811463253864d3ddebc0deddab33","Corynebacterium_1 (RSV11315)",3,NA,0,NA,0,NA,NA,FALSE
"X9bd37f85b0a40037d48be29b8314245c","unassigned Proteobacteria (RSV11318)",2,NA,0,NA,0,NA,NA,FALSE
"Xc6f568e3afb4a94107a2ccd595d8f175","Corynebacterium_1 (RSV11322)",4,NA,0,NA,0,NA,NA,FALSE
"X4b37e61cf41d5c95f2560621bef38dd5","Staphylococcus (RSV11325)",0,NA,0,NA,1,NA,NA,FALSE
"X7d2fc2b946841c563ec6d3e95fda8cc3","unassigned Patescibacteria (RSV11327)",3,NA,1,NA,2,NA,NA,FALSE
"X26c6a1cf47347446f4fbd09aaddb83fc","Bacillus (RSV11337)",0,NA,2,NA,1,NA,NA,FALSE
"X9554c4285d3f4f6e7e9384b5d21b3274","Mesorhizobium (RSV11340)",0,NA,2,NA,0,NA,NA,FALSE
"X9ac0bb36b7100c993ceea7c296b43bcc","Klebsiella (RSV11341)",2,NA,0,NA,0,NA,NA,FALSE
"Xb999e6f3450190f64a1e0350f7c52f82","Achromobacter (RSV11342)",4,NA,1,NA,0,NA,NA,FALSE
"X00a3b69358411ba9f49cd04d56ce9655","Craurococcus (RSV11346)",4,NA,0,NA,0,NA,NA,FALSE
"X9a1e1e8673dbeacbedd11c205f1d4754","Ruminococcaceae_UCG-013 (RSV11352)",1,NA,2,NA,0,NA,NA,FALSE
"X6fc9e2ea9c5363758bed56a1eb286032","Ruminococcaceae_UCG-013 (RSV11359)",0,NA,1,NA,0,NA,NA,FALSE
"Xf6730606b231e919028b5e7d7e048692","Deinococcus (RSV11364)",2,NA,0,NA,0,NA,NA,FALSE
"Xffe84f77fd518c7013158fa34caf2526","Defluviicoccus (RSV11365)",4,NA,0,NA,0,NA,NA,FALSE
"X4ac8c6fddc1bd06ff358595ae5fe89b5","Microbacterium (RSV11368)",12,0.45771377618393,0,NA,0,NA,0.45771377618393,FALSE
"X14e7e3e749cc1774a6b6fd7522dd926b","Massilia (RSV11371)",5,NA,0,NA,0,NA,NA,FALSE
"X4eb95e41b66f6fc3e31d2fa0c3760f7e","Escherichia/Shigella (RSV11374)",1,NA,0,NA,0,NA,NA,FALSE
"Xae95d6a19f73412018f05e74e655cbf5","Brachybacterium (RSV11378)",2,NA,0,NA,0,NA,NA,FALSE
"X29a6f8adad24432cd8f7d2867d0dc34d","Staphylococcus (RSV11383)",1,NA,1,NA,0,NA,NA,FALSE
"X7629f64a27c02e6ac06054202734290f","Christensenellaceae_R-7_group (RSV11387)",0,NA,1,NA,0,NA,NA,FALSE
"X8ed6dcc5f9220e9882d8b670ab16ca76","Iamia (RSV11389)",1,NA,0,NA,1,NA,NA,FALSE
"X1b868e0468c150e025463644c507ba1b","unassigned Firmicutes (RSV11394)",4,NA,0,NA,0,NA,NA,FALSE
"Xe2201ba1f19be9227cb721e64844e41b","Paracoccus (RSV11401)",3,NA,0,NA,0,NA,NA,FALSE
"X62c9c1416d33f68d3224a2bf4c5ab1a7","Comamonas (RSV11406)",3,NA,3,NA,0,NA,NA,FALSE
"Xaee681d8ecac4457bfe139c09b2ff177","Actinomyces (RSV11407)",2,NA,1,NA,0,NA,NA,FALSE
"Xffd0b1f42df97d16de6c96a7aaed0819","Agathobacter (RSV11410)",0,NA,2,NA,0,NA,NA,FALSE
"X1f4b0dac3a008880a2883543871d975d","unassigned Patescibacteria (RSV11412)",1,NA,1,NA,0,NA,NA,FALSE
"Xa8ad9891eeee4e8e6b61be587871364d","unassigned Firmicutes (RSV11417)",0,NA,1,NA,0,NA,NA,FALSE
"X8b6599173a5ee8f69c52033ec2e94696","Stenotrophomonas (RSV11433)",6,NA,0,NA,0,NA,NA,FALSE
"Xb4b9764a5d06c4c9e154a617ef9ce84e","Staphylococcus (RSV11435)",3,NA,0,NA,0,NA,NA,FALSE
"X419363d6c01e0530014c2969b7098bbe","Sphingopyxis (RSV11438)",5,NA,1,NA,2,NA,NA,FALSE
"X5bb8f813dc73e29ae9a8bbbb6e513507","Aliidiomarina (RSV11442)",3,NA,0,NA,0,NA,NA,FALSE
"X3b6ddd8d31929826068624d266a6796f","Lawsonella (RSV11452)",0,NA,3,NA,1,NA,NA,FALSE
"X92a58ccb062a2ff95c6200e96a0b690c","Agathobacter (RSV11453)",1,NA,0,NA,1,NA,NA,FALSE
"Xa4beac1d295378806e5869470309c0d2","Actinomyces (RSV11454)",2,NA,2,NA,0,NA,NA,FALSE
"X6f7e102d5c4b74cafe53d30f4709a129","Adhaeribacter (RSV11459)",2,NA,0,NA,0,NA,NA,FALSE
"X907cd04c23e34beb1d3d89d9d9698292","Aureimonas (RSV11474)",4,NA,1,NA,1,NA,NA,FALSE
"X484d10e6bcab7557593a6df1c7445455","Brachybacterium (RSV11487)",3,NA,1,NA,0,NA,NA,FALSE
"X96a6f9735363312dba89e31e73e005f3","Atopobium (RSV11490)",0,NA,2,NA,2,NA,NA,FALSE
"Xbd0d3546514b29144202e0c10cc1bc22","Salegentibacter (RSV11492)",1,NA,0,NA,0,NA,NA,FALSE
"X1be4613f471338ae4340ea7b7fd0fbd6","Staphylococcus (RSV11494)",0,NA,0,NA,1,NA,NA,FALSE
"Xec21a18b8583e4d69455b5161759b66a","Lachnospiraceae_NK3A20_group (RSV11499)",3,NA,0,NA,1,NA,NA,FALSE
"X2867af7bb7b96182bfa6280837f16e18","Ellin6055 (RSV11501)",2,NA,1,NA,0,NA,NA,FALSE
"X60f9f36e8f2d014b0754a40aae3ceace","Stenotrophomonas (RSV11504)",5,NA,0,NA,1,NA,NA,FALSE
"X7ae8e709a63dc79004795f9793a74824","Nocardioides (RSV11507)",3,NA,0,NA,0,NA,NA,FALSE
"X958e78cc909d8db0ed28f04ac575e69c","Leptotrichia (RSV11508)",4,NA,2,NA,0,NA,NA,FALSE
"Xbf8f899aa3d6fa502dc0c916b8741eb6","Streptococcus (RSV11514)",1,NA,0,NA,0,NA,NA,FALSE
"Xf23aa2fecac5607be4221d6b09de2ad3","unassigned Proteobacteria (RSV11516)",1,NA,0,NA,3,NA,NA,FALSE
"X34c8cd14672614855d652aeb1d589b19","Flavihumibacter (RSV11517)",4,NA,2,NA,0,NA,NA,FALSE
"X7e44baf590211c2e042fca87a38ffe6e","Fastidiosipila (RSV11522)",1,NA,0,NA,2,NA,NA,FALSE
"Xf2d48973f5568c1fd32fae9e0f546a83","unassigned Bacteroidetes (RSV11526)",0,NA,1,NA,0,NA,NA,FALSE
"X23307eb91a5c84d92ba7d7080480ed22","Staphylococcus (RSV11531)",3,NA,0,NA,0,NA,NA,FALSE
"Xe0b8df5eff8f11b294081c56371b1f5c","Noviherbaspirillum (RSV11533)",2,NA,0,NA,0,NA,NA,FALSE
"X166198dcf4f3bbae1158359bcf3d3ae0","Ensifer (RSV11537)",6,NA,0,NA,1,NA,NA,FALSE
"X6a2b60f36adb2d4e5239fca554809ea6","Ruminococcaceae_UCG-002 (RSV11539)",0,NA,1,NA,0,NA,NA,FALSE
"Xa3889356c645604ced3f71bf894a0898","Thauera (RSV11548)",8,NA,0,NA,0,NA,NA,FALSE
"Xf1b53b75ac3c68084dffe691c577aad6","unassigned Patescibacteria (RSV11552)",4,NA,1,NA,1,NA,NA,FALSE
"X5e68bb3f7546bfef72814f91e3851e2c","unassigned Proteobacteria (RSV11556)",4,NA,2,NA,1,NA,NA,FALSE
"Xa1f3afe6906a331dcaa9b358002d04c3","Pseudomonas (RSV11560)",2,NA,0,NA,0,NA,NA,FALSE
"Xceb72d5445bd8285bd3e39ab5583de70","Phycicoccus (RSV11562)",2,NA,0,NA,0,NA,NA,FALSE
"Xd10d970a670ea192599ee604f1c638b8","Nocardioides (RSV11563)",1,NA,2,NA,0,NA,NA,FALSE
"Xd6f94c27b3b0215c817511663233cffe","Alkanindiges (RSV11564)",2,NA,0,NA,0,NA,NA,FALSE
"X15799fe0a78c1076d7ccb7be5aec59dc","Alishewanella (RSV11566)",7,NA,0,NA,0,NA,NA,FALSE
"Xcd2e55035c3969351edd08462e20eb70","Domibacillus (RSV11574)",3,NA,0,NA,0,NA,NA,FALSE
"X08c91506c8c8e38fc69dbfa1807ee331","Escherichia/Shigella (RSV11578)",0,NA,1,NA,0,NA,NA,FALSE
"X22a33626df39699a72f61690b0a92e20","Lactobacillus (RSV11579)",1,NA,0,NA,0,NA,NA,FALSE
"X3abca373ef880a1457fee53f47d6cff0","Ramlibacter (RSV11580)",6,NA,0,NA,0,NA,NA,FALSE
"X40134d2a47adb61e1196720268812b17","Streptococcus (RSV11582)",1,NA,1,NA,1,NA,NA,FALSE
"Xa7b61cf702dc1543db937da2dbc5609c","Thermomonas (RSV11586)",1,NA,6,NA,0,NA,NA,FALSE
"X67dd622c48e805998d03643057cfaf5e","Blautia (RSV11591)",0,NA,1,NA,0,NA,NA,FALSE
"Xd583f7efa4e8e3253337b97e794d5b2a","Fusobacterium (RSV11599)",9,NA,0,NA,0,NA,NA,FALSE
"X35d280e7eee2088d3d330f43a23c1c73","Salinicola (RSV11601)",7,NA,0,NA,0,NA,NA,FALSE
"X3b90dad7da1c73e0499be594deeb15c6","Peptococcus (RSV11602)",1,NA,0,NA,0,NA,NA,FALSE
"X7dfbd8e1233b9fcc77200ee2fd698437","Prevotella_2 (RSV11604)",0,NA,3,NA,0,NA,NA,FALSE
"Xe9ce9c91f46c30951b18a94b2ce2f296","Veillonella (RSV11616)",3,NA,0,NA,0,NA,NA,FALSE
"Xc0f4403e24d4706a057a0074932ccef5","Streptococcus (RSV11623)",0,NA,0,NA,1,NA,NA,FALSE
"X5f04ef594707de6061695ff13a346bbc","unassigned Patescibacteria (RSV11628)",2,NA,0,NA,0,NA,NA,FALSE
"X200d1592e7d178d4a156fe6e851f4d2e","Campylobacter (RSV11633)",4,NA,0,NA,1,NA,NA,FALSE
"Xaf48c3aca1e247335ce84991c3532963","Millisia (RSV11639)",4,NA,1,NA,0,NA,NA,FALSE
"Xda827686cf8646a0901fcac595b5f3f1","Staphylococcus (RSV11641)",1,NA,0,NA,0,NA,NA,FALSE
"X523e392bf4b377ba64ff47dd2f0b7c21","Acinetobacter (RSV11644)",4,NA,0,NA,0,NA,NA,FALSE
"X61151e6c73ff660861c4d33ca12b821a","Massilia (RSV11645)",3,NA,1,NA,0,NA,NA,FALSE
"X3fcffe837ab2f6df147c844d108ae0a6","Phascolarctobacterium (RSV11654)",0,NA,2,NA,0,NA,NA,FALSE
"X69370564fd9f0b2287334909760c79a8","Acinetobacter (RSV11657)",7,NA,0,NA,0,NA,NA,FALSE
