,feature_id,feature,feature_description,feature_full,Feature,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,IncMSE_means,IncMSE_sds,present,n,prev,mean,rho,spearman_p,wilcox_p,mean_IgA_present,CI_IgA_present,mean_IgA_absent,CI_IgA_absent,lr_unadjusted_p,lr_adjusted_p,GMR,spearman_padj,wilcox_padj,lr_unadjusted_padj,lr_adjusted_padj,rf_rank,rf_top20,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
873,g1929,4.1.3.38,Aminodeoxychorismate lyase,Aminodeoxychorismate_lyase_(4.1.3.38),Aminodeoxychorismate_lyase_(4.1.3.38),0.000176717,-0.000983537,-5.58E-05,0.000250713,0.00258511,-0.001169214,0.000109524,0.000372613,0.000856819,0.001462973,-0.00201448,-0.001207594,0.000224623,-0.00299801,-0.000964814,-0.004666487,-0.00026671,-0.000227117,-0.000667635,0.000634759,0.000476653,0.001130789,7.72E-05,-4.49E-05,-0.004280734,-0.002340605,-0.000917452,-0.002095046,0.00057202,0.001525131,-0.00010426,-0.000663547,-9.70E-06,-0.000738772,3.36E-05,0.000219167,-0.000310392,-0.00023726,-0.003340688,0.000154649,-0.000576834,-0.000157007,2.93E-05,1.84E-05,-0.000754544,-9.12E-05,-3.40E-05,0.003446154,0.000120215,-0.000554676,0.000471131,-0.000855397,-0.00432558,-0.000728392,-0.000258079,0.000428283,0,0.003017351,-0.001059801,0.000815367,-0.001286468,0.003730278,0.000267197,-0.000555693,-0.000593673,0.000575603,-0.00062931,-0.000224944,-0.00025518,-0.000216729,-0.000586519,0.000484887,-0.000424122,-0.001239584,0.000214928,0.000177053,0.000131096,0.00100931,8.21E-05,-0.00167174,0.001871381,-0.000413218,-0.000626052,0.000225818,-0.003609886,0.000165301,-0.000326482,0.001069952,-7.32E-05,0.000631943,0.00282349,-0.000984528,-0.00059139,0.001178062,0.000500444,-0.000247988,-0.001843471,2.27E-05,3.66E-05,0.00013891,-0.000210352,0.001597643,128,132,97,0.002836773,0.018561696,0.832694138,NA,NA,NA,NA,NA,NA,NA,NA,0.999163688,NA,NA,NA,1535,0,-3.27E-05,0.000134767,0.808551519,IgA,0.996188454,132,128,-8.12E-05,0.000139299,0.56108521,0.864069749,0.996188454,0.907618459,India (unexposed),IND (neo-),EC
874,g1930,4.1.3.39,4-hydroxy-2-oxovalerate aldolase,4-hydroxy-2-oxovalerate_aldolase_(4.1.3.39),4-hydroxy-2-oxovalerate_aldolase_(4.1.3.39),-0.000121216,0.0003,0.001632784,0.000325932,2.19E-05,0.000132702,0.00013751,-5.18E-05,-1.09E-05,1.32E-18,-0.000557521,0.000776672,0,0.000853063,3.08E-05,0.000886909,0,0.000163211,-0.000360103,0.001362803,-0.000500628,0.001232055,0.000117727,0.003021507,0.000292327,-9.35E-06,-0.001928547,0.000232523,0,-0.002876666,4.63E-07,0.001859699,-0.000317548,1.51E-06,0,0.000561318,-0.000213365,0.000130136,0.000838723,0.001056889,-0.001140091,-0.000755409,0.000139064,-5.16E-05,-0.000152804,0.000755532,-8.56E-05,0.000235476,0.000244901,-0.000154885,-0.000127839,-9.81E-05,-0.000109019,0.000594555,-0.000512847,0,-0.001594754,0.000382592,-6.40E-05,-0.000528242,0.000433374,4.01E-05,-0.000479873,0,0.000303001,3.74E-05,-0.000346795,-0.000112087,7.40E-06,0.00088199,-0.000220932,0.000474934,0.001295375,7.95E-05,0.000461278,0.000125654,-0.000771104,-0.000120571,-0.000513107,-0.000253185,-0.001379602,0.000296301,0.000311988,0.000560681,-0.000122554,0,0.000169052,-0.000157778,-0.000147444,6.07E-05,0.000944158,-0.000311946,0.00016198,5.06E-05,0.000132105,0,-0.000165452,-0.000653796,0.000314217,-9.84E-05,-4.79E-06,0.000830906,112,132,84.8,0.002104122,-0.082266316,0.348363096,0.271771661,5.661,4.253-7.534,8.439,3.956-18.003,0.539202844,0.35943945,0.670814077,0.999163688,0.720551843,0.691425905,0.533091804,972,0,-0.000153526,0.000160123,0.33943927,IgA,0.996188454,132,112,-0.000157475,0.000164852,0.341294873,0.76639362,0.996188454,0.907618459,India (unexposed),IND (neo-),EC
875,g1931,4.1.3.3,N-acetylneuraminate lyase,N-acetylneuraminate_lyase_(4.1.3.3),N-acetylneuraminate_lyase_(4.1.3.3),-0.000288369,-0.000554236,0.000884549,-0.000312341,-0.000603166,0.002062742,-0.000348217,0.001263965,0.000333379,-9.02E-05,-0.001396323,-0.00194986,-3.55E-05,0.000864176,0.001500534,-0.000334259,-0.003712043,0.000415936,-0.000189817,-0.000136282,-0.001057328,0.00135818,-0.000241455,3.80E-05,-0.000881634,-0.000624053,-0.000211692,-9.53E-05,0.000271677,6.85E-05,-0.000780131,-0.000136037,0.001290494,2.97E-05,0,-3.04E-05,0.000341132,-0.000412653,0,0.001123801,0.000292197,-0.000720842,-0.001062403,0.000427912,-0.000408558,0.001826691,-0.0007349,-7.03E-05,-0.000383617,0.000133258,-0.001083418,-0.000287204,0.0001703,-0.000116093,7.03E-05,-0.000190408,6.25E-05,-0.001623291,-0.000422767,0.000687181,0.000424576,0.000957848,0.002141893,-0.000681151,0.001342498,0.000663526,-0.000637845,0.000218635,-0.004040918,-0.001789089,-0.001599531,0.000374334,0.000781315,-0.000134998,-0.001909647,0.000503562,0.001652684,0.000256728,-0.000366826,-0.001644677,-0.001388289,-0.000332046,0.000442294,-0.001122942,-0.001260668,-0.000722857,-0.000967768,0.000485111,5.54E-06,0.001100427,-0.000660938,0.000530865,-0.001953611,0.000130373,-2.55E-06,-0.002377473,-0.002070247,0,0.000398326,0.000164516,-0.000126772,0.0010055,126,132,95.5,0.003387612,-0.021087037,0.810334913,NA,NA,NA,NA,NA,NA,NA,NA,0.999163688,NA,NA,NA,1365,0,-6.45E-05,0.000167544,0.700757493,IgA,0.996188454,132,126,-0.000161368,0.000175304,0.359081231,0.773762015,0.996188454,0.907618459,India (unexposed),IND (neo-),EC
876,g1932,4.1.3.40,Chorismate lyase,Chorismate_lyase_(4.1.3.40),Chorismate_lyase_(4.1.3.40),0,-0.001357608,-0.000107343,-0.000434254,0.000122361,-1.88E-05,0.001178654,0.00034443,-2.79E-05,-0.000606068,0,1.44E-05,0.000401159,-7.24E-06,0,-0.000335213,0.001072596,0.000193767,-0.001260793,-4.91E-05,-0.000253679,0,-0.00032173,0.000633896,-0.000212241,0,0,-3.23E-05,4.80E-05,-0.000326158,4.58E-05,-5.05E-05,0,0.001058255,0,0.000115593,3.11E-05,7.60E-05,-0.000222787,-0.00064049,-3.34E-05,0,-0.000214018,0,0,0,0,0.000114094,-0.000526336,-4.73E-05,-7.76E-05,-0.00012099,8.84E-05,-0.000200964,0,-5.44E-05,3.31E-05,-0.00030825,-9.76E-05,0.000103323,-8.07E-05,0.000306758,0,-1.88E-05,-1.61E-05,0.000423348,3.23E-05,0.000392013,-4.33E-05,0,0.000291955,8.37E-05,-1.91E-05,-0.000558631,2.99E-05,0.000119518,-0.000308657,0.000114327,-1.82E-05,0.000131669,0.000700275,0,3.64E-05,0,-0.001018224,-0.000630657,0.00036318,-0.000137369,-0.000774119,-2.39E-05,7.45E-05,-0.000650943,0.000214267,3.04E-05,0.000451153,0.00079762,-4.76E-05,-0.000134549,-0.000142908,0.000304378,-8.98E-05,0.00033638,115,132,87.1,0.00303061,-0.002634801,0.976080065,0.510482262,5.717,4.345-7.521,8.471,3.197-22.447,0.100527569,0.043899137,0.674890804,0.999163688,0.795508123,0.348015567,0.17071239,1282,0,-6.36E-05,0.000182432,0.728079487,IgA,0.996188454,132,115,-0.000111422,0.000187759,0.553965569,0.861250806,0.996188454,0.907618459,India (unexposed),IND (neo-),EC
877,g1934,4.1.3.6,Citrate (pro-3S)-lyase,Citrate_(pro-3S)-lyase_(4.1.3.6),Citrate_(pro-3S)-lyase_(4.1.3.6),-0.002160988,0.000818777,-0.002239079,-0.00097989,-0.001075552,-0.002637695,0.001028417,0.000279246,0.000159588,0.002384354,0.002853618,0.000599507,0.000529317,-0.000864299,-0.00015637,-6.62E-05,-0.001405391,-0.001371396,1.85E-05,0.00098463,0.00036035,-0.000509618,0.000466202,-0.001315614,0.000474408,-2.96E-05,-0.001236402,0.002548613,0.000477947,0.00073942,-0.000170721,0.001020302,-0.000998548,-0.000373515,-0.000906498,0.002395599,-0.000280461,0.002164043,0.001830156,0.000460425,0.001293011,-0.000988336,9.45E-05,-0.000997239,-0.00143444,0.001135014,-0.000194456,0.000123982,4.80E-05,4.77E-05,0.001063063,-0.000190393,-0.003325146,3.73E-05,0.000183729,-0.00285315,-0.000409858,-0.000467479,-0.000281467,-0.001020332,-0.000256603,-0.00196843,0.002034649,0.000324694,-9.52E-05,0.001405978,-0.000286836,0.00011631,2.62E-05,-0.001945188,-0.000139287,0.002539902,-0.000978484,0.005053852,-0.001134134,-6.31E-05,0.000561801,0.004002844,-0.000134901,-0.001315409,0.000764018,0.001311922,0.000137153,0.00132536,-0.000651787,-0.000890074,-0.000758063,0.000802871,0.001590353,-0.00136142,-0.00100411,-0.000509793,0.003507276,7.34E-05,0.000102471,0.000763282,0.002214791,2.92E-05,0.002924505,-0.00047932,-0.000309929,0.00103066,129,132,97.7,0.009660412,-0.013877624,0.874509693,NA,NA,NA,NA,NA,NA,NA,NA,0.999163688,NA,NA,NA,1665,0,-6.30E-05,0.00029109,0.828960136,IgA,0.996188454,132,129,-0.000218994,0.000297807,0.463500564,0.823844847,0.996188454,0.907618459,India (unexposed),IND (neo-),EC
878,g1936,4.1.99.12,"3,4-dihydroxy-2-butanone-4-phosphate synthase","3,4-dihydroxy-2-butanone-4-phosphate_synthase_(4.1.99.12)","3,4-dihydroxy-2-butanone-4-phosphate_synthase_(4.1.99.12)",0.000603033,-0.000143061,0.000456989,0.009679135,-8.42E-05,0.000168398,0.000664009,-0.00194663,0.001556618,0.001305071,-0.000292238,0.000391201,0.002086306,0.000312034,0.000372355,0.002806139,-0.00370141,-0.001458723,-5.47E-05,0.001071702,2.48E-05,-0.000727978,-0.001030268,-0.000179762,-0.000708496,-0.000360481,-0.001064053,0.000118856,-0.000498837,-0.002646716,0.006896952,7.95E-05,0.002005552,0.000583802,0.010438952,-0.000763282,0.002097672,0.003594152,-0.000131083,0.001809197,-6.67E-05,0.001470629,-0.002901564,0.000717865,-5.84E-05,0.001090667,0.00154054,-0.000995729,0.006997755,0.002068152,-0.0009918,-0.00485562,-0.000429768,0.00117971,0.001570231,0.000487822,-0.000249733,-0.000297003,0.002239055,0.005535865,-0.000107264,0.004468417,0.001750653,-0.002321362,-0.000502829,-0.000445658,0.002366628,-0.00036109,-0.002541385,0.001684812,-0.000669161,0.001536465,0.000708956,0.001396729,-1.64E-05,-0.000111482,0.000866442,-0.002766532,-0.001125255,0.002249385,-2.63E-05,-0.000278645,0.000398534,0.002055693,0.001606309,-0.001695931,-0.001007433,0.002697063,-0.001365795,0.002294339,-0.002673872,0.000189418,-0.001859495,0.00127262,-0.000892547,0.000314688,0.000676246,0.003075319,-0.000984585,-0.000388814,0.001335405,0.002728205,132,132,100,0.017242938,-0.055468303,0.527577982,NA,NA,NA,NA,NA,NA,NA,NA,0.999163688,NA,NA,NA,72,0,-6.89E-05,0.000212632,0.746550795,IgA,0.996188454,132,132,-0.000178878,0.000219394,0.416434664,0.80478456,0.996188454,0.907618459,India (unexposed),IND (neo-),EC
879,g1937,4.1.99.14,Spore photoproduct lyase,Spore_photoproduct_lyase_(4.1.99.14),Spore_photoproduct_lyase_(4.1.99.14),0,0,0,1.20E-05,0,0,0,0,0,-0.000250605,0,0,0,0,-0.000135427,0,0,0,0,0,0,-0.000340806,0,0,-0.00098274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142467,0,0,9.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000112959,0,0,0,0,0,0,0,-0.000100398,-4.63E-05,0,0,2.32E-05,-7.89E-07,0,0,0,0,0,0,0,0,0,1.41E-05,0,0,0,0,0,0,-2.74E-05,0,0,0,-0.001447464,2.81E-05,-7.41E-05,0.000223788,9,132,6.8,6.68E-06,-0.086422085,0.324469236,0.348252129,3.899,1.2-12.664,6.207,4.713-8.176,0.500477334,0.753027524,0.628161753,0.999163688,0.736492362,0.658009501,0.854196848,1241,0,-1.48E-05,1.43E-05,0.300822354,IgA,0.996188454,132,9,-1.22E-05,1.51E-05,0.421787679,0.806367391,0.996188454,0.907618459,India (unexposed),IND (neo-),EC
880,g1938,4.1.99.17,Phosphomethylpyrimidine synthase,Phosphomethylpyrimidine_synthase_(4.1.99.17),Phosphomethylpyrimidine_synthase_(4.1.99.17),4.22E-05,0.000345194,0.001840795,0.001326516,-0.0022495,-0.00318038,1.96E-05,0.000639747,-4.62E-06,-0.000118462,0.009667638,-0.000994387,3.97E-05,0.00380977,0.000749459,-0.001526743,-0.003797921,0.001057336,7.16E-05,0.001772716,-0.003401504,-0.001550782,-0.001028927,-0.001898784,0.000224681,0.001199267,0.001179537,0.001406481,-0.001270445,-0.000657168,-8.44E-05,0.000503149,-0.001032605,0.000794131,-0.000188826,-0.000303672,-0.000538982,-0.00086166,-0.002526863,-6.25E-05,0.001078295,-0.001213711,-0.004630872,-0.00158766,0.001592389,-0.001449532,-0.002212791,-0.000505811,-0.000865066,1.22E-05,-0.000383978,-0.00144111,0.000646094,0.000194654,-0.001246401,-0.003082821,-0.000501244,-0.001140039,4.69E-05,1.76E-05,-0.00087172,0.000864365,-0.002428113,0.000454789,0.000270197,0.002208782,-0.001978729,-0.000153962,0.000363822,-0.000286689,-0.001046992,0.000319219,0.001280587,0.001311404,0.001485614,-0.003666512,-0.000592283,-0.003879232,4.19E-05,-0.001208075,0.000263855,-0.000940422,5.60E-05,-0.000221072,-0.000111461,-0.002985452,-0.001024228,0.000856076,-0.001352967,-0.001039218,-0.000441774,0.003834753,-0.000588081,-0.001474268,-0.000364215,-6.46E-06,-0.004561758,-0.000545966,0.00148783,0.001472665,3.25E-06,0.00104139,132,132,100,0.023981742,-0.074321765,0.397027072,NA,NA,NA,NA,NA,NA,NA,NA,0.999163688,NA,NA,NA,933,0,-2.68E-05,0.000114495,0.815423057,IgA,0.996188454,132,132,2.71E-05,0.000112147,0.809136722,0.948347389,0.996188454,0.9488651,India (unexposed),IND (neo-),EC
881,g194,1.11.1.10,Chloride peroxidase,Chloride_peroxidase_(1.11.1.10),Chloride_peroxidase_(1.11.1.10),-1.86E-05,-0.000365206,-0.000983874,-0.000623443,-0.000248112,0.000999435,-0.00057248,-0.000476093,0.0003617,0,-5.35E-05,0.000156601,-0.002358785,4.40E-07,9.54E-05,0.000171744,0,-0.001836594,-0.00067955,-0.00157279,1.73E-05,0.000112085,0,0.000296932,-2.82E-05,0.00042839,-0.001806035,-1.10E-06,9.43E-05,0.000799399,-0.000705385,-0.006972582,0.000951979,0.000761692,-0.000386156,0.00045846,-6.19E-05,0.000110884,0.001009172,0.000837749,0.002158618,0.001833274,0.000462256,-3.94E-05,-9.01E-07,0.00137506,0.000331461,-0.002080389,-0.000423919,0.000193369,-0.000504466,-0.001219308,-0.000216075,-9.72E-05,0,4.28E-06,0.000836447,0.001092939,-0.002621731,7.18E-05,0.000681312,0.000385559,-0.000529939,0.002094299,0.001350024,-0.000964839,0.000873795,-8.69E-05,0,0.000634429,-4.89E-05,-0.000282769,-0.000387825,6.99E-05,6.31E-05,0.002340648,-7.43E-05,-6.04E-05,-5.88E-05,0.001010857,-0.000381441,-4.00E-05,-0.000357336,-0.000116654,-0.000522767,-0.000420927,0.000291959,0.000680761,-0.000134742,0.001589436,0.000287554,-0.000561805,0.001280898,-3.08E-05,-0.003088598,0,0.002436101,-0.000324688,0.000559257,0.0002014,5.00E-05,0.001017173,79,132,59.8,0.00066372,0.142629467,0.102794518,0.077769481,7.087,5.072-9.902,4.708,3.035-7.303,0.687805537,0.770331964,1.50531011,0.999163688,0.719156302,0.805682803,0.864471117,766,0,8.44E-05,0.000121498,0.488687403,IgA,0.996188454,132,79,0.00010942,0.000124514,0.381208188,0.786716187,0.996188454,0.907618459,India (unexposed),IND (neo-),EC
882,g1940,4.1.99.19,2-iminoacetate synthase,2-iminoacetate_synthase_(4.1.99.19),2-iminoacetate_synthase_(4.1.99.19),-0.000467005,-0.000376538,0.000699965,-3.66E-06,0.000500391,-0.000122578,0.000463279,-0.000344918,0.000556148,0.002442709,-3.49E-05,0.000186683,-0.000352578,0.002908924,-0.000783617,-0.001080328,0,0,0.002107969,0.000125094,0,0.000212762,-5.69E-05,6.48E-05,-0.000305066,-1.17E-05,9.68E-05,0.001322294,8.97E-05,0.001945186,-5.28E-06,0.000672436,1.30E-05,0,-0.001077714,0.002762434,0.000270398,0.000344321,0.001486795,-8.21E-05,-4.29E-05,0.000194983,0,1.85E-05,-4.94E-06,-3.23E-06,2.48E-05,1.07E-05,-6.49E-05,0.000432849,0.00191103,0.000162246,0.000248621,-4.75E-05,-2.33E-05,0.000217015,-0.000163491,-0.000196666,0.000931616,-2.53E-05,0.00028797,-0.000234149,-0.000707646,0.000658869,0.000118656,2.15E-05,0.001162726,0.000939535,0,0.000248076,0.00330734,8.80E-05,4.57E-05,-5.00E-06,0.000605482,6.45E-06,-1.17E-05,-5.26E-05,-0.001007151,0.00082067,0.000532437,0.001579044,-4.37E-05,-9.22E-06,0.001298074,-0.000219735,6.72E-05,0.000140015,0.000348929,0.001887688,0.001061688,0,-0.000657809,-5.58E-06,-0.000206451,-0.000306561,0.000269635,0.001009238,0.000550617,-0.000130504,0.000389296,0.00090243,120,132,90.9,0.003558572,-0.036418919,0.678449822,0.532784991,5.785,4.408-7.593,8.857,2.633-29.796,0.191601441,0.085900512,0.653155696,0.999163688,0.802498577,0.441410914,0.241051215,305,0,-0.000175951,0.000184027,0.340789716,IgA,0.996188454,132,120,-0.000194595,0.000192538,0.314120936,0.746593294,0.996188454,0.907618459,India (unexposed),IND (neo-),EC
883,g1941,4.1.99.1,Tryptophanase,Tryptophanase_(4.1.99.1),Tryptophanase_(4.1.99.1),-0.000596258,0.000531765,6.07E-05,-0.001484473,0,-0.001212968,-0.000236919,-0.00035286,-0.000131188,-7.50E-05,0.0001213,0.000434604,3.90E-05,0.000222246,0,0.000101428,0,-0.000135207,7.27E-05,-0.000578978,0,-0.000533421,-5.88E-05,0.000680571,0,0.000452563,-0.000202183,-0.000130583,-5.72E-05,0.000411976,-6.43E-05,0.000866265,7.55E-05,0.000196422,0,-0.003036143,0,0.00020073,-0.004627025,0.00086285,4.04E-06,-8.46E-05,-0.000718989,-0.000204222,0,-0.000877207,-4.29E-05,-6.31E-05,0,0,7.67E-05,0.000256826,-0.000121093,7.14E-05,-0.000333609,-0.000823,-0.001787284,0.000289449,-1.85E-05,0.000802118,-0.000139558,-6.52E-05,-4.47E-06,-0.000336155,0.00013335,-0.000299675,0.000575795,0,-0.001574554,-9.50E-05,-0.00021309,-0.000226489,-0.000649062,-0.001680908,2.86E-05,-0.000676814,-9.29E-05,-9.23E-05,-1.04E-05,0,-0.000370816,0,-0.000118612,-5.02E-05,-8.98E-06,-8.86E-06,-0.000187474,0,-8.78E-06,0.001255808,-4.78E-05,-6.48E-05,0.000120922,0.000252068,-8.76E-05,0,0,8.80E-05,0,-0.000148857,0.000108331,0.000423621,106,132,80.3,0.003280922,-0.081552658,0.352574804,0.127272743,5.305,4.011-7.017,10.029,4.841-20.774,0.023634636,0.009907663,0.528965999,0.999163688,0.719156302,0.308562948,0.11072248,636,0,-0.0002102,0.000206642,0.310940845,IgA,0.996188454,132,106,-0.000303788,0.000216682,0.163393887,0.634783461,0.996188454,0.907618459,India (unexposed),IND (neo-),EC
884,g1942,4.1.99.22,NO NAME,NO_NAME_(4.1.99.22),NO_NAME_(4.1.99.22),0.000386806,-0.001425916,0.001968815,7.37E-06,0.003070367,0.000667653,0.009654185,-0.002202102,-9.17E-06,0.000357671,-0.000279625,0.002981857,0.001845685,-0.001753569,-0.002114028,0.001007595,0.001735512,0.000772612,0.000251083,0.000567923,8.83E-06,0.000769936,-0.004133143,0.001165644,-1.95E-05,0.000595039,-0.004030461,0.007816601,0.000126866,7.99E-05,-0.001158185,-0.003522543,-0.001963291,-0.000574612,0.001573159,-0.000805514,0.001446303,2.71E-05,-0.002705388,0.005530477,3.34E-05,-0.000857171,-0.00132583,-0.000300758,-0.000285361,-0.00020624,-0.00077535,0.004176144,0.000326884,-0.000491727,-0.000433645,0.000180236,-0.000128958,0.00224058,-0.000767038,-0.004669543,-0.000171692,-0.000118558,-0.000215245,0.00689358,0.000215783,-3.12E-05,-0.000411205,0.000558321,0.000661302,0.000237654,0.000598064,0.000967493,0.004259509,0.000700674,-0.000991593,-0.000552178,0.000316789,0.005338196,0.001640196,0.003007417,-0.000717987,0.0027098,0.000270528,-0.000589071,0.001319216,0.003830894,0.002806926,0.001248133,0.000292157,0.000616644,1.41E-05,-0.002562703,0.002783115,-0.000482037,0.00010936,-0.001387771,-0.001291459,0.001197663,-0.000254063,-0.000183411,0.003771578,0.002232344,-0.000144406,0.000679971,0.000852229,0.002129143,129,132,97.7,0.00485896,-0.033529952,0.702703798,NA,NA,NA,NA,NA,NA,NA,NA,0.999163688,NA,NA,NA,130,0,-9.53E-05,0.000178912,0.594996317,IgA,0.996188454,132,129,-0.000164321,0.000185892,0.37841464,0.784373229,0.996188454,0.907618459,India (unexposed),IND (neo-),EC
885,g1944,4.1.99.2,Tyrosine phenol-lyase,Tyrosine_phenol-lyase_(4.1.99.2),Tyrosine_phenol-lyase_(4.1.99.2),-0.000212357,0,-0.000260531,-1.29E-05,0,7.62E-05,0,0,0,0,0,0.000167371,0,0.000113843,-0.000624577,0,0,-0.000113098,0,0.00054393,0,0,0,0,0.000153806,0,0.000427936,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.12E-05,0,1.33E-05,0,0,0,0,0,0,0,0.000398768,0,0,0,0,0,-0.000168771,0,0,0,0,-6.48E-05,-0.000134318,-0.000296602,0.000133065,0.000341946,-0.000147341,0,0,0,0,0,0,0,0,0,-9.57E-05,0.00034911,0,0,0.000163228,0,-5.93E-05,-3.61E-05,6.69E-05,-5.57E-05,0,0,0,-0.000139107,0,-0.00015791,-8.55E-06,0,0,0.000239687,0,0,0.000407454,0,6.70E-06,0.000198713,16,132,12.1,3.52E-05,0.052915861,0.546776846,0.503871136,7.025,3.428-14.399,5.886,4.41-7.857,0.694598949,0.518652779,1.193510024,0.999163688,0.795508123,0.811108214,0.666057583,911,0,3.01E-06,3.27E-05,0.927021274,IgA,0.996188454,132,16,-1.55E-05,3.40E-05,0.649782993,0.902399409,0.996188454,0.915815203,India (unexposed),IND (neo-),EC
886,g1945,4.1.99.3,Deoxyribodipyrimidine photo-lyase,Deoxyribodipyrimidine_photo-lyase_(4.1.99.3),Deoxyribodipyrimidine_photo-lyase_(4.1.99.3),-0.000910632,-0.000480866,-0.001655306,0.000389592,-0.000779277,2.97E-05,-0.001336007,0.000620914,0.000368221,-0.000400619,-0.001680009,0.000182792,0,0,4.27E-05,0.00724315,-0.000495977,8.92E-05,7.33E-05,-0.000242314,1.25E-05,0,0.00129468,-0.000559265,0,-0.000298677,0.000465048,-0.003041384,0.001825134,-4.63E-05,3.70E-06,-7.33E-05,-0.001105619,0.000509106,-6.82E-05,-0.000197296,-4.35E-06,0,0.001415155,0.000808257,-0.000549805,-0.00020494,-2.16E-05,-0.001335353,0,0.00073734,0.000102426,-0.000188093,0.000429714,-0.002591151,-2.43E-06,-0.000547578,-4.19E-05,-0.00043466,0,-0.00057035,0,2.25E-05,-0.000454039,0.001638309,0,-0.000424899,-0.00047868,-0.00030209,0.000441134,0.00075232,-0.001289098,-0.000256619,-0.001109445,-0.000508271,0.00027121,-0.000280405,-0.000919721,0.000410914,0,-0.002092754,-0.001261137,-0.000565049,-0.000325795,0.000275485,-0.000988831,-0.000677244,0.000990336,-0.00014513,0.000103585,-0.000168729,0.000155903,0.000570302,0.000412237,-0.000500949,-0.00484824,0.000271524,-0.000176519,-0.000518282,-1.89E-06,-0.000117972,0.001480944,0.001123866,-0.000471296,-0.000198055,-0.000101381,0.000778348,121,132,91.7,0.003619375,-0.04448431,0.612522816,0.129362999,5.556,4.26-7.247,14.36,3.709-55.596,0.010767767,0.001671987,0.386908078,0.999163688,0.719156302,0.308562948,0.11072248,1313,0,-0.000223986,0.000192221,0.246051496,IgA,0.996188454,132,121,-0.000273698,0.000199532,0.172613619,0.643349763,0.996188454,0.907618459,India (unexposed),IND (neo-),EC
887,g1947,4.2.1.104,Cyanase,Cyanase_(4.2.1.104),Cyanase_(4.2.1.104),0.006835094,0.002847659,-0.001968537,-0.005760771,-0.000156626,0.004628577,0.012821766,0.006212013,0.002802563,0.01120104,0.000588538,0.00496629,-0.00242221,0.007353726,0.006621051,0.00200945,0.008659596,0.002195735,0.00673523,0.01706257,0.006953729,0.006747591,0.001188969,0.007106856,0.002265827,0.004115164,-0.001122775,0.024651,0.006818918,0.006197474,0.016608524,0.011133232,0.014189522,0.00072828,-0.0013742,0.025590242,0.017903168,0.006200255,0.004381802,-0.002903206,0.004255858,0.003145788,0.005472096,0.01245192,0.003615373,0.005435048,0.002151876,0.000382895,0.008616638,0.003640916,0.002250005,0.00342304,0.005362176,0.000839232,0.01573606,-0.002338189,-0.001941068,0.005419394,0.013197975,0.003260135,-0.000450948,0.001295766,-0.001606046,0.000353425,-0.000498383,0.005600012,0.003520057,0.002179747,0.008920749,0.008811503,0.007158791,0.004831597,0.012895525,0.003541125,-0.001859575,-0.003610801,0.004302072,0.009982612,0.000473137,-0.001101915,0.001761672,0.009071953,0.011561059,0.004127544,0.001313944,-0.000781566,-0.002765314,0.012730288,-0.001345314,0.001099207,0.027859194,0.000122703,0.010131629,0.00161514,0.006540625,0.007503714,0.01145667,-0.00261784,-0.002852498,0.004960575,0.00422162,0.005597649,95,132,72,0.001063717,-0.248986762,0.003990461,0.002335303,4.643,3.446-6.256,11.685,6.957-19.626,0.025390123,0.020032447,0.397347026,0.999163688,0.550749102,0.308562948,0.133619565,22,0,-0.000324193,0.000126443,0.011486452,IgA,0.996188454,132,95,-0.000342433,0.000133537,0.011520781,0.368792928,0.996188454,0.907618459,India (unexposed),IND (neo-),EC
